policy_id,sub_sector,region,policy_year,premium_usd,had_claim,n_claims,total_loss,bi_loss,log_revenue,cyber_control_score,vendor_control_pressure,prior_incident_score,limit_mm,retention_mm,predicted_claim_probability,expected_claim_frequency,expected_claim_severity,pure_premium,technical_premium_template,premium_gap,indicated_to_current_ratio,actual_loss_ratio,simulated_VaR_95,simulated_VaR_99,risk_adjusted_technical_premium
POL-2020827,Credit Union,West,2023,37831,0,0.0,0.0,0.0,3.8628327612373745,0.6527499999999999,14.285714285714286,0.0,5,0.189,0.18665,0.18652,178468.76,33288.56,73974.59,36143.59,1.9554,0.0,234497.3366064218,485494.71880850935,98249.32594042546
POL-2020828,Asset Manager,Midwest,2021,581522,1,1.0,137339.0,15053.0,6.210600077024653,0.7937500000000001,5.384615384615384,0.0,5,0.103,0.15896,0.15885,2455350.25,390038.41,866752.03,285230.03,1.49049,0.23617,2784132.786009539,5000000.0,1116752.03
POL-2020829,Regional Bank,Southwest,2023,927249,0,0.0,0.0,0.0,7.456512323582683,0.8785,7.368421052631579,0.0,2,0.073,0.13986,0.13976,4241011.32,592731.59,1317181.32,389932.32,1.42053,0.0,2000000.0,2007815.83355458,1417572.111677729
POL-2020830,Investment Bank,Southeast,2022,4586896,0,0.0,0.0,0.0,8.148763718608901,0.7645000000000001,8.333333333333334,0.0,5,0.072,0.15807,0.15797,3946608.41,623428.04,1385395.66,-3201500.34,0.30203,0.0,3760832.105306268,5000000.0,1635395.66
POL-2020831,Fintech-Lending,Southeast,2024,236054,0,0.0,0.0,0.0,5.9796449703026395,0.7500000000000001,8.0,0.0,1,0.049,0.14561,0.14551,2247954.62,327090.58,726867.95,490813.95,3.07924,0.0,1000000.0,1000000.0,776867.95
POL-2020832,Hedge Fund,National,2022,724379,0,0.0,0.0,0.0,6.179809592879496,0.784,6.666666666666667,0.0,5,0.214,0.12844,0.12835,747630.83,95957.15,213238.1,-511140.9,0.29437,0.0,627397.8492510435,1764291.792097608,301452.6896048804
POL-2020833,Regional Bank,Midwest,2024,1081906,0,0.0,0.0,0.0,5.855644823965447,0.5277499999999999,6.052631578947368,0.6931471805599453,25,0.374,0.16886,0.16874,859731.57,145074.22,322387.16,-759518.84,0.29798,0.0,1101036.9758253812,2566224.910488891,450698.40552444453
POL-2020834,Insurance Carrier,Southwest,2020,1727994,0,0.0,0.0,0.0,6.998874872349621,0.654,13.75,0.6931471805599453,10,0.442,0.20404,0.2039,234392.71,47792.06,106204.58,-1621789.42,0.06146,0.0,345951.9804716788,673409.7191924909,139875.06595962454
POL-2020835,Asset Manager,Southwest,2024,548566,1,1.0,1309003.0,834195.0,5.996452088619021,0.7572500000000001,6.052631578947368,0.6931471805599453,10,0.228,0.14919,0.14909,1971565.48,293946.18,653213.74,104647.74,1.19077,2.38623,2220693.619115822,4609271.412444022,883677.3106222011
POL-2020836,Community Bank,Midwest,2023,88994,1,1.0,2707498.0,1303640.0,4.49647076906475,0.52175,4.838709677419355,0.6931471805599453,5,0.123,0.25144,0.25127,1458981.85,366596.26,814658.36,725664.36,9.15408,30.42338,2224176.9767340915,4357138.395653861,1032515.279782693
POL-2020837,Insurance Carrier,Southwest,2023,3102017,0,0.0,0.0,0.0,8.175322408833226,0.89675,7.8571428571428585,0.0,5,0.2,0.10209,0.10202,1397397.15,142560.99,316802.19,-2785214.81,0.10213,0.0,1164942.1512225855,3588165.429537598,496210.4614768799
POL-2020838,Fintech-Payments,Northeast,2024,1134706,0,0.0,0.0,0.0,6.189700462716007,0.653,18.064516129032256,0.6931471805599453,10,0.104,0.14993,0.14983,213728.08,32022.82,71161.82,-1063544.18,0.06271,0.0,203930.04376728943,494277.9702109129,95875.71851054566
POL-2020839,Community Bank,Southeast,2024,630235,0,0.0,0.0,0.0,5.023222409601727,0.83875,46.060606060606055,0.0,50,2.108,0.13324,0.13315,1100283.19,146498.95,325553.22,-304681.78,0.51656,0.0,1044655.9697627482,2787522.25563134,464929.332781567
POL-2020840,Regional Bank,Southeast,2024,1668874,0,0.0,0.0,0.0,6.097849537811996,0.56625,53.47826086956521,0.0,50,0.799,0.21343,0.21328,7053666.6,1504435.32,3343189.61,1674315.61,2.00326,0.0,9151666.59677824,16698231.916912083,4178101.205845604
POL-2020841,Broker-Dealer,Southeast,2020,246782,0,0.0,0.0,0.0,6.129485845005356,0.9169999999999999,27.021276595744684,0.0,1,0.025,0.09487,0.0948,5549336.74,526093.52,1169096.72,922314.72,4.73737,0.0,1000000.0,1000000.0,1219096.72
POL-2020842,Regional Bank,Southwest,2024,812261,0,0.0,0.0,0.0,6.5530783377060775,0.7635,14.827586206896552,0.0,5,0.071,0.1532,0.1531,786967.23,120481.54,267736.75,-544524.25,0.32962,0.0,879664.0434436132,2028176.1732531171,369145.5586626559
POL-2020843,Insurance Carrier,Southwest,2023,5037834,0,0.0,0.0,0.0,7.107589260860723,0.9030000000000001,5.333333333333333,0.0,50,1.802,0.07922,0.07917,1729905.06,136955.31,304345.13,-4733488.87,0.06041,0.0,719559.9999252805,3568781.2385098157,482784.1919254908
POL-2020844,Community Bank,Southeast,2021,212429,0,0.0,0.0,0.0,4.694096395182493,0.6100000000000001,14.193548387096774,0.6931471805599453,15,0.699,0.12719,0.12711,163298.46,20756.41,46125.35,-166303.65,0.21713,0.0,127462.57570680777,348753.85201430885,63563.042600715446
POL-2020845,Broker-Dealer,West,2021,4009897,0,0.0,0.0,0.0,6.571582997369922,0.7585000000000001,4.6875,0.0,50,2.306,0.12539,0.1253,2780493.31,348409.28,774242.84,-3235654.16,0.19308,0.0,2533763.1653755815,6095741.286693507,1079029.9043346753
POL-2020846,Fintech-Lending,Southwest,2023,609664,0,0.0,0.0,0.0,5.14166355650266,0.7257500000000001,8.78048780487805,0.0,25,0.486,0.22707,0.22691,3487153.9,791275.56,1758390.13,1148726.13,2.8842,0.0,5955058.738707405,10118046.49923038,2264292.4549615188
POL-2020847,Investment Bank,West,2021,78774883,0,0.0,0.0,0.0,8.614247304230489,0.7827500000000001,5.3125,0.0,250,2.456,0.1304,0.13031,6048657.05,788222.13,1751604.74,-77023278.26,0.02224,0.0,6931553.565097994,16109449.623032792,2557077.2211516397
POL-2020848,Fintech-Lending,Northeast,2021,427327,0,0.0,0.0,0.0,5.286244785313768,0.56075,25.333333333333332,0.0,10,0.398,0.18309,0.18297,274981.99,50313.26,111807.24,-315519.76,0.26164,0.0,318857.06449413334,687639.5279197725,146189.21639598862
POL-2020849,Fintech-Payments,Midwest,2020,928568,0,0.0,0.0,0.0,5.5698700570699335,0.811,28.108108108108105,0.6931471805599453,25,1.066,0.13052,0.13043,1266738.76,165220.85,367157.44,-561410.56,0.3954,0.0,1604290.3405599669,3369275.384497136,535621.2092248568
POL-2020850,Asset Manager,National,2023,583772,0,0.0,0.0,0.0,5.684599655239428,0.61325,4.7368421052631575,0.0,15,0.414,0.20767,0.20753,1833032.82,380410.6,845356.88,261584.88,1.44809,0.0,2762892.65853247,5620764.251003335,1126395.0925501669
POL-2020851,Regional Bank,Southwest,2020,262895,0,0.0,0.0,0.0,5.709433146165015,0.7322500000000001,21.5,0.0,5,0.188,0.15263,0.15252,737898.65,112545.04,250100.09,-12794.91,0.95133,0.0,851596.0326225013,2077923.9861668993,353996.28930834495
POL-2020852,Insurance Carrier,Northeast,2023,21457450,0,0.0,0.0,0.0,8.55643313515384,0.63975,59.375,1.0986122886681098,50,0.529,0.20447,0.20433,2695629.99,550791.68,1223981.51,-20233468.49,0.05704,0.0,3394150.084464206,7833366.7873733165,1615649.8493686658
POL-2020853,Asset Manager,Southeast,2023,1267090,0,0.0,0.0,0.0,6.327579577081353,0.8462500000000001,6.363636363636364,0.0,15,0.176,0.11894,0.11886,7203914.84,856252.38,1902783.06,635693.06,1.5017,0.0,7266916.263261111,15000000.0,2652783.06
POL-2020854,Regional Bank,Southwest,2024,1124362,0,0.0,0.0,0.0,6.330967899538387,0.8729999999999999,2.162162162162162,0.6931471805599453,15,0.499,0.12735,0.12726,3072414.71,391009.39,868909.76,-255452.24,0.7728,0.0,3252453.5846925383,6472218.455362908,1192520.6827681453
POL-2020855,Regional Bank,Southeast,2023,407960,0,0.0,0.0,0.0,5.848171377281505,0.5449999999999999,37.05882352941176,0.0,5,0.084,0.18655,0.18643,1436240.05,267751.52,595003.37,187043.37,1.45848,0.0,2191880.7049216586,4509710.252984912,820488.8826492457
POL-2020856,Community Bank,National,2021,17719,0,0.0,0.0,0.0,3.7977338590260183,0.9165,23.181818181818183,0.0,1,0.042,0.13942,0.13932,529766.65,73807.71,164017.14,146298.14,9.25657,0.0,613699.6654014487,1000000.0,214017.14
POL-2020857,Fintech-Payments,West,2022,322308,0,0.0,0.0,0.0,5.8519150821578965,0.5387500000000001,3.7037037037037033,0.0,2,0.099,0.27695,0.27676,550335.69,152309.73,338466.07,16158.07,1.05013,0.0,975624.0589348765,1962015.6722610965,436566.85361305485
POL-2020858,Community Bank,Northeast,2022,34277,0,0.0,0.0,0.0,4.545420181582317,0.707,97.36842105263158,0.0,1,0.048,0.19737,0.19723,119583.72,23585.94,52413.19,18136.19,1.52911,0.0,191784.44797157095,305131.6478959635,67669.77239479817
POL-2020859,Fintech-Payments,Southwest,2024,327445,0,0.0,0.0,0.0,6.5203265333600715,0.9249999999999999,2.5490196078431375,0.0,1,0.025,0.1343,0.13421,1770249.99,237581.06,527957.92,200512.92,1.61236,0.0,1000000.0,1000000.0,577957.92
POL-2020860,Custodian Bank,Midwest,2024,32873103,0,0.0,0.0,0.0,9.467730748685575,0.575,25.833333333333336,0.0,25,0.972,0.14947,0.14937,465357.26,69508.86,154464.14,-32718638.86,0.0047,0.0,533945.8694318754,1215590.409738128,215243.66048690642
POL-2020861,Insurance Carrier,National,2022,7035459,0,0.0,0.0,0.0,8.036832108454066,0.67575,36.0,0.6931471805599453,25,0.59,0.24052,0.24036,2071464.74,497895.7,1106434.89,-5929024.11,0.15727,0.0,3316869.2782106074,6123228.679378063,1412596.3239689032
POL-2020862,Credit Union,Southeast,2023,140641,0,0.0,0.0,0.0,4.5685062016165,0.6214999999999999,4.117647058823529,0.0,15,0.619,0.16267,0.16256,845174.88,137392.28,305316.19,164675.19,2.17089,0.0,1161209.3618163588,2252861.2251471463,417959.2512573573
POL-2020863,Regional Bank,West,2020,2636342,0,0.0,0.0,0.0,7.051855622955894,0.8150000000000001,80.71428571428571,0.0,15,0.744,0.2034,0.20326,1887826.62,383714.31,852698.47,-1783643.53,0.32344,0.0,2810948.434258296,5298041.140939754,1117600.5270469878
POL-2020864,Community Bank,National,2023,23449,0,0.0,0.0,0.0,4.231203744939298,0.67475,3.125,1.3862943611198906,1,0.04,0.20535,0.20521,241547.24,49566.87,110148.6,86699.6,4.69737,0.0,298226.0895782403,603959.5413331004,140346.57706665504
POL-2020865,Fintech-Payments,Southeast,2024,676077,0,0.0,0.0,0.0,5.081404364984463,0.8075,7.105263157894736,0.0,25,1.216,0.14987,0.14977,2872249.17,430179.86,955955.25,279878.25,1.41397,0.0,3721742.116601675,7170433.312482581,1314476.9156241291
POL-2020866,Regional Bank,West,2021,449442,1,1.0,1862956.0,868976.0,5.349010480863555,0.8364999999999999,6.285714285714286,0.0,15,0.142,0.15629,0.15618,618065.85,96531.76,214515.01,-234926.99,0.47729,4.14504,716237.5758340837,1497701.462469014,289400.08312345075
POL-2020867,Fintech-Lending,Southeast,2020,778295,0,0.0,0.0,0.0,5.5939676086489944,0.8870000000000001,4.523809523809525,0.6931471805599453,15,0.481,0.15206,0.15195,865957.81,131583.77,292408.39,-485886.61,0.3757,0.0,985932.7568771433,1977900.9549627656,391303.4377481383
POL-2020868,Fintech-Lending,Southwest,2021,71276,0,0.0,0.0,0.0,4.8993312245375815,0.82025,2.3684210526315788,0.0,1,0.049,0.11493,0.11485,1258544.1,144540.98,321202.19,249926.19,4.50646,0.0,1000000.0,1000000.0,371202.19
POL-2020869,Investment Bank,Southwest,2024,68664788,0,0.0,0.0,0.0,8.519550410989917,0.8595,2.3255813953488373,0.0,250,11.492,0.10067,0.1006,6946674.1,698851.13,1553002.51,-67111785.49,0.02262,0.0,5259975.186700451,13523372.556428628,2229171.1378214313
POL-2020870,Asset Manager,Southwest,2024,530322,0,0.0,0.0,0.0,6.11257537285704,0.84025,3.142857142857143,0.0,5,0.027,0.10324,0.10317,1961476.75,202372.82,449717.37,-80604.63,0.84801,0.0,1882866.7942838112,4348248.058083233,667129.7729041617
POL-2020871,Regional Bank,Midwest,2022,455239,0,0.0,0.0,0.0,6.512933330972452,0.9207500000000001,24.651162790697676,0.0,2,0.089,0.13546,0.13537,1196229.36,161935.59,359856.87,-95382.13,0.79048,0.0,1103877.1655029405,2000000.0,459856.87
POL-2020872,Hedge Fund,Southeast,2023,597222,0,0.0,0.0,0.0,6.57242239305435,0.741,22.173913043478258,0.0,2,0.025,0.15284,0.15273,1003420.59,153254.9,340566.44,-256655.56,0.57025,0.0,1088074.1921968178,2000000.0,440566.44
POL-2020873,Insurance Carrier,Southwest,2023,26951759,0,0.0,0.0,0.0,8.402747082023419,0.69825,23.61111111111111,0.0,100,1.154,0.15045,0.15035,3100847.17,466206.93,1036015.39,-25915743.61,0.03844,0.0,2563350.6250615683,7162073.763725444,1394119.0781862722
POL-2020874,Regional Bank,Southeast,2020,5940232,0,0.0,0.0,0.0,6.914730892718563,0.42925,16.0,0.6931471805599453,100,0.726,0.27177,0.27158,2296962.12,623818.21,1386262.69,-4553969.31,0.23337,0.0,4032615.7418965856,5997949.628433425,1686160.1714216713
POL-2020875,Insurance Carrier,National,2022,4870640,0,0.0,0.0,0.0,8.076235611617575,0.5782500000000002,11.304347826086955,0.0,10,0.27,0.24817,0.248,1789838.33,443886.09,986413.53,-3884226.47,0.20252,0.0,3012287.272131669,5738351.1225495925,1273331.0861274796
POL-2020876,Insurance Carrier,National,2021,21664983,0,0.0,0.0,0.0,8.138418698561118,0.7597500000000001,2.25,0.6931471805599453,100,2.121,0.14647,0.14637,3675890.72,538039.22,1195642.7,-20469340.3,0.05519,0.0,4051468.157869877,10410961.341965107,1716190.7670982555
POL-2020877,Community Bank,Northeast,2023,134525,0,0.0,0.0,0.0,4.851248708584797,0.6912499999999999,28.61111111111111,0.0,5,0.073,0.15178,0.15167,406075.84,61590.89,136868.64,2343.64,1.01742,0.0,456588.1161864289,1026807.2634215369,188209.00317107685
POL-2020878,National Bank,Southwest,2024,460027904,0,0.0,0.0,0.0,10.463803095585824,0.8352499999999999,2.903225806451613,0.0,250,6.411,0.10005,0.09998,7557488.1,755622.22,1679160.48,-458348743.52,0.00365,0.0,5913397.632325896,18033088.699127525,2580814.9149563764
POL-2020879,Fintech-Lending,Northeast,2024,344856,0,0.0,0.0,0.0,5.592105757431579,0.766,7.674418604651163,0.6931471805599453,5,0.23,0.13122,0.13113,568895.81,74599.37,165776.37,-179079.63,0.48071,0.0,565816.8002057716,1271858.5778807455,229369.29889403726
POL-2020880,Community Bank,National,2021,26220,0,0.0,0.0,0.0,4.023564380161053,0.546,1.904761904761905,0.0,2,0.025,0.23074,0.23058,453267.75,104514.63,232254.74,206034.74,8.85792,0.0,705067.3952656423,1324007.5732130387,298455.11866065196
POL-2020881,Regional Bank,National,2020,1142558,0,0.0,0.0,0.0,6.544487219573761,0.7892500000000001,4.999999999999999,0.0,10,0.322,0.12805,0.12797,581925.24,74467.14,165482.54,-977075.46,0.14484,0.0,534763.8133156688,1464508.7652310976,238707.9782615549
POL-2020882,Regional Bank,West,2023,3293481,0,0.0,0.0,0.0,6.211603589401893,0.83075,5.0,0.0,100,0.791,0.14039,0.1403,1352613.83,189766.94,421704.31,-2871776.69,0.12804,0.0,1526100.5723275193,3375616.372634946,590485.1286317473
POL-2020883,Community Bank,National,2021,198684,1,1.0,54871.0,33251.0,5.288267030694535,0.8642500000000001,12.5,0.0,5,0.214,0.17247,0.17236,1253757.4,216093.08,480206.83,281522.83,2.41694,0.27617,1457784.0454847973,2951000.642033819,627756.862101691
POL-2020884,Community Bank,National,2022,96819,0,0.0,0.0,0.0,5.230038525794742,0.8435,35.71428571428572,0.0,2,0.049,0.1598,0.15969,932399.83,148895.36,330878.57,234059.57,3.4175,0.0,1094869.8435546733,2000000.0,430878.57
POL-2020885,Credit Union,Northeast,2024,32848,0,0.0,0.0,0.0,4.1666652238017265,0.63975,17.586206896551726,0.0,2,0.025,0.18291,0.18278,241760.33,44189.03,98197.84,65349.84,2.98946,0.0,317920.86250642873,682069.7602247542,132301.32801123773
POL-2020886,Community Bank,Midwest,2023,34078,0,0.0,0.0,0.0,3.7977338590260183,0.51775,5.111111111111111,0.0,5,0.045,0.22751,0.22735,676175.97,153729.29,341620.63,307542.63,10.02467,0.0,1042976.0758801503,1879914.6995928024,435616.3649796401
POL-2020887,Credit Union,Midwest,2023,18821,0,0.0,0.0,0.0,4.028916756899646,0.82425,20.81081081081081,0.6931471805599453,1,0.035,0.16758,0.16747,221319.95,37064.11,82364.68,63543.68,4.37621,0.0,240041.97045566514,636095.2339739552,114169.44169869774
POL-2020888,Fintech-Lending,Northeast,2023,2244086,0,0.0,0.0,0.0,6.148895555056811,0.91925,7.380952380952382,0.0,50,1.881,0.16587,0.16576,2568225.51,425696.74,945992.76,-1298093.24,0.42155,0.0,2894775.4929304975,5669114.021200334,1229448.4610600166
POL-2020889,Credit Union,National,2021,64011,0,0.0,0.0,0.0,3.7819143200811256,0.5947500000000001,8.076923076923077,0.6931471805599453,10,0.411,0.31042,0.31021,145713.09,45201.69,100448.21,36437.21,1.56923,0.0,232577.3109187387,445889.44069421274,122742.68203471064
POL-2020890,Regional Bank,National,2022,254806,0,0.0,0.0,0.0,5.686297160315181,0.88275,5.675675675675675,0.0,5,0.121,0.15784,0.15774,3170596.13,500118.14,1111373.65,856567.65,4.36165,0.0,4738947.847802917,5000000.0,1361373.65
POL-2020891,Insurance Carrier,National,2020,70291713,0,0.0,0.0,0.0,8.76430323810297,0.8335,4.571428571428571,0.0,250,6.326,0.13647,0.13638,8228534.21,1122206.43,2493792.07,-67797920.93,0.03548,0.0,10544651.850821368,20013642.31992612,3494474.185996306
POL-2020892,Regional Bank,Northeast,2024,6712385,0,0.0,0.0,0.0,7.276418080566197,0.8502500000000001,3.5,0.0,50,2.184,0.13342,0.13333,2026960.26,270256.52,600570.05,-6111814.95,0.08947,0.0,1569489.0935686792,3698908.505360933,785515.4752680467
POL-2020893,Broker-Dealer,West,2024,10695800,1,1.0,3387813.0,1683010.0,7.626911278723133,0.8215,27.75,0.0,50,0.734,0.10624,0.10617,2121649.7,225255.21,500567.14,-10195232.86,0.0468,0.31674,1655307.7825439419,4089782.6708669234,705056.2735433462
POL-2020894,Credit Union,Northeast,2020,509867,1,1.0,153175.0,37274.0,3.58351893845611,0.47275,4.0,0.6931471805599453,500,7.092,0.45477,0.45446,170554.19,77510.26,172245.02,-337621.98,0.33782,0.30042,389319.4022725772,623529.9418842184,203421.5170942109
POL-2020895,Community Bank,National,2022,1044239,0,0.0,0.0,0.0,5.215479088239032,0.86875,4.615384615384616,0.0,100,1.698,0.13562,0.13553,6604029.46,895044.58,1988987.96,944748.96,1.90472,0.0,7867925.20782884,16631326.782784065,2820554.2991392035
POL-2020896,Fintech-Payments,Northeast,2022,1174928,0,0.0,0.0,0.0,5.604330395684541,0.7110000000000001,14.878048780487806,0.0,25,0.504,0.12221,0.12213,1236476.33,151010.53,335578.95,-839349.05,0.28562,0.0,894014.6645671619,2436641.938078977,457411.0469039489
POL-2020897,Insurance Carrier,Southeast,2023,48820433,0,0.0,0.0,0.0,8.553042844309935,0.7405,43.82352941176471,0.0,250,8.446,0.13431,0.13422,6436728.51,863927.93,1919839.85,-46900593.15,0.03932,0.0,7325672.356866999,18584805.12588021,2849080.1062940108
POL-2020898,Regional Bank,Southeast,2024,3929370,0,0.0,0.0,0.0,6.598236511921182,0.541,23.57142857142857,0.0,100,4.712,0.18981,0.18968,4016933.65,761946.5,1693214.44,-2236155.56,0.43091,0.0,6032123.156609338,11373583.120150136,2261893.596007507
POL-2020899,Regional Bank,Southwest,2020,313745,0,0.0,0.0,0.0,6.268906871829571,0.6964999999999999,19.411764705882355,0.6931471805599453,2,0.07,0.2115,0.21135,478006.26,101026.91,224504.25,-89240.75,0.71556,0.0,697955.0556998658,1286433.5791934703,288825.9289596735
POL-2020900,Regional Bank,West,2024,391488,0,0.0,0.0,0.0,6.608135568957313,0.6805000000000001,4.193548387096774,1.0986122886681098,2,0.038,0.21018,0.21003,2465460.66,517831.24,1150736.09,759248.09,2.93939,0.0,2000000.0,2664998.4851471675,1283986.0142573584
POL-2020901,Community Bank,Southeast,2021,96570,1,1.0,457778.0,109526.0,4.135166556742356,0.807,12.1875,0.0,10,0.134,0.10816,0.10809,941945.81,101811.26,226247.25,129677.25,2.34283,4.74037,827539.0996179902,1869662.792329452,319730.3896164726
POL-2020902,Custodian Bank,Southeast,2020,74399663,0,0.0,0.0,0.0,8.958861644484616,0.8544999999999999,7.142857142857143,0.0,250,10.666,0.07341,0.07336,2209953.04,162117.3,360260.67,-74039402.33,0.00484,0.0,1154512.3523963126,3580796.4115159516,539300.4905757976
POL-2020903,Custodian Bank,National,2022,78543039,0,0.0,0.0,0.0,9.803932375466536,0.45799999999999996,7.666666666666667,0.6931471805599453,50,1.058,0.17888,0.17876,190746.58,34097.81,75772.91,-78467266.09,0.00096,0.0,251416.1249918582,526127.169335577,102079.26846677886
POL-2020904,Community Bank,National,2021,96874,0,0.0,0.0,0.0,4.762173934797756,0.7952500000000001,11.428571428571427,0.6931471805599453,5,0.056,0.24847,0.2483,653795.35,162337.43,360749.85,263875.85,3.72391,0.0,1080762.2814885727,1999754.378582807,460737.56892914034
POL-2020905,Asset Manager,Midwest,2022,19828422,0,0.0,0.0,0.0,8.01862546504575,0.749,6.862745098039216,0.0,100,2.457,0.16765,0.16753,5648335.74,946277.25,2102838.33,-17725583.67,0.10605,0.0,7573794.779374868,15036290.778984657,2854652.868949233
POL-2020906,Credit Union,Southeast,2022,21850,0,0.0,0.0,0.0,3.9871304779149512,0.7365,25.0,0.0,2,0.025,0.16951,0.1694,498569.95,84456.7,187681.55,165831.55,8.58954,0.0,644365.601775749,1221475.4535193297,248755.32267596648
POL-2020907,Community Bank,National,2021,14330,0,0.0,0.0,0.0,3.858622228701031,0.71275,2.0,0.0,1,0.025,0.16504,0.16493,457713.16,75488.59,167752.41,153422.41,11.70638,0.0,549884.4024117487,1001561.9433988775,217830.50716994388
POL-2020908,Broker-Dealer,Northeast,2021,867904,0,0.0,0.0,0.0,6.698144741950512,0.39525,14.8,0.0,5,0.127,0.21073,0.21058,916142.3,192925.34,428722.98,-439181.02,0.49398,0.0,1248427.0030737093,2363840.0372825386,546914.9818641269
