policy_id,sub_sector,primary_regulator,region,policy_year,revenue_mm,employees,assets_mm,limit_mm,retention_mm,premium_usd,has_trading_desk,processes_payments,custodial_aum_bn,core_banking_vendor,n_third_party_vendors,cloud_provider_primary,mfa_coverage_pct,edr_deployed,soc_24_7,control_maturity_nist,prior_incidents_3yr,had_claim,log_revenue,log_employees,control_gap,vendor_risk,retention_ratio,regulator_mismatch,strong_controls
POL-2020911,10,5,5,2020,49456.0,309424,657072.5,50,1.48,215540610,0,True,0.0,1,40,3,96.0,1,0,2.2,1,1,10.808858884161006,12.642471015408223,2.8,1.6000000000000014,0.0296,0,0
POL-2020912,11,7,0,2024,294.7,1211,2578.2,10,0.49,433768,0,True,0.0,1,78,1,63.7,1,1,4.9,2,0,5.689345426858432,7.10002716662926,0.09999999999999964,28.314,0.049,1,1
POL-2020913,3,4,2,2024,16.3,65,32.8,25,0.815,31317,0,True,0.0,6,25,3,85.2,1,0,3.8,0,0,2.8507065015037334,4.189654742026425,1.2000000000000002,3.7000000000000006,0.0326,0,0
POL-2020914,0,1,3,2020,3500.7,16011,5870.5,10,0.41,5444300,1,False,53.2,-1,28,0,78.8,1,1,2.7,0,0,8.161003843842218,9.681093720112464,2.3,5.936000000000002,0.040999999999999995,0,1
POL-2020915,2,5,3,2024,47.4,136,450.8,5,0.095,43685,0,True,0.0,1,67,1,88.7,1,1,4.7,2,0,3.879499813722586,4.919980925828125,0.2999999999999998,7.571,0.019,0,1
POL-2020916,2,0,5,2020,52.6,177,508.3,10,0.379,75875,0,True,0.0,2,9,4,85.8,0,0,3.7,0,0,3.9815490680767565,5.181783550292085,1.2999999999999998,1.278,0.0379,0,0
POL-2020917,2,4,3,2020,48.8,135,700.6,5,0.232,42177,0,True,0.0,1,33,4,80.1,1,1,3.7,1,0,3.9080149840306073,4.912654885736052,1.2999999999999998,6.567000000000002,0.046400000000000004,0,1
POL-2020918,4,1,2,2022,6437.7,21711,94206.5,25,1.221,14324026,0,False,6.1,2,40,0,84.3,1,1,3.7,0,1,8.770081935367212,9.98562038207465,1.2999999999999998,6.280000000000001,0.04884,0,1
POL-2020919,5,0,0,2021,230.4,1483,498.6,2,0.047,219584,0,False,0.0,-1,51,1,93.4,1,1,2.5,0,0,5.444147814759576,7.302496423727326,2.5,3.3659999999999974,0.0235,0,1
POL-2020920,7,7,0,2022,186.5,695,386.9,50,0.345,1037236,1,False,0.0,-1,170,4,88.8,0,1,4.9,0,0,5.233778845410465,6.54534966033442,0.09999999999999964,19.04,0.0069,0,0
POL-2020921,2,0,5,2022,43.4,199,470.9,15,0.425,87780,0,True,0.0,3,34,3,88.0,1,1,2.7,1,0,3.7932394694381792,5.298317366548036,2.3,4.08,0.028333333333333332,0,1
POL-2020922,2,2,2,2023,126.0,821,1814.8,100,3.245,708443,0,True,0.0,4,8,0,52.3,1,0,3.8,0,0,4.844187086458591,6.71174039505618,1.2000000000000002,3.816,0.03245,0,0
POL-2020923,9,3,3,2022,5683.4,27946,56325.1,100,4.277,56094404,1,False,0.0,4,77,0,93.8,1,0,2.1,0,0,8.645480859717706,10.238065138296543,2.9,4.7740000000000045,0.04277,0,0
POL-2020924,2,6,5,2020,60.8,203,571.9,10,0.142,78427,0,True,0.0,5,6,4,75.4,1,1,2.7,0,1,4.123903364463645,5.318119993844216,2.3,1.476,0.014199999999999999,0,1
POL-2020925,7,5,4,2022,220.5,836,366.4,10,0.312,444046,1,False,0.0,-1,16,1,84.3,1,0,2.3,0,0,5.40042258948519,6.729824070489475,2.7,2.5120000000000005,0.0312,0,0
POL-2020926,3,4,4,2024,76.2,336,178.0,50,1.833,234987,0,True,0.0,6,12,3,94.1,1,1,2.5,0,0,4.3463994570307305,5.820082930352362,2.5,0.7080000000000006,0.03666,0,1
POL-2020927,0,6,1,2021,369.6,1687,898.8,2,0.095,224536,1,False,3.2,-1,17,2,87.7,1,1,3.1,0,0,5.915123313851259,7.431299675155903,1.9,2.091,0.0475,0,1
POL-2020928,1,2,0,2023,2894.7,16930,4740.4,250,7.364,31799570,1,False,0.0,-1,29,4,54.2,1,0,3.7,0,0,7.970982156979451,9.736901540128232,1.2999999999999998,13.281999999999998,0.029456,0,0
POL-2020929,3,4,0,2021,136.0,471,342.0,50,0.744,504161,0,True,0.0,6,8,2,78.9,1,0,3.1,1,0,4.919980925828125,6.156978985585555,1.9,1.6879999999999997,0.014879999999999999,0,0
POL-2020930,11,1,1,2021,433.8,1601,6051.4,10,0.306,680332,0,True,0.0,4,33,3,77.6,0,0,3.4,1,0,6.0748861552470546,7.379008127628304,1.6,7.392000000000003,0.0306,0,0
POL-2020931,11,3,4,2023,967.9,4592,14020.5,100,1.266,5296817,0,True,0.0,6,66,3,87.3,1,0,2.8,0,0,6.876161407390958,8.432288684325794,2.2,8.382,0.01266,0,0
POL-2020932,0,5,1,2020,1657.1,6261,4030.4,10,0.155,2471114,1,False,29.5,-1,25,3,62.0,1,1,3.0,1,0,7.413427647507327,8.742254901886351,2.0,9.5,0.0155,0,1
POL-2020933,8,3,1,2024,5030.0,13214,7393.4,250,12.22,61773158,0,False,0.0,-1,77,3,93.9,0,1,2.8,0,0,8.523374050491318,9.48910782703839,2.2,4.696999999999996,0.04888,0,0
POL-2020934,10,3,4,2021,15452.8,120920,146497.1,250,5.06,182813321,0,True,0.0,2,23,2,89.5,0,1,4.2,1,0,9.645610206776551,11.702892718789732,0.7999999999999998,2.4149999999999996,0.020239999999999998,0,0
POL-2020935,1,2,2,2024,635.7,2747,1400.2,5,0.099,687257,1,False,0.0,-1,14,3,92.6,1,0,4.8,1,0,6.45629858702298,7.91862865334224,0.20000000000000018,1.036000000000001,0.0198,0,0
POL-2020936,3,4,4,2024,31.7,161,87.4,50,1.504,125787,0,True,0.0,0,9,2,89.6,1,1,3.3,0,0,3.4873750779032076,5.087596335232384,1.7000000000000002,0.9360000000000008,0.03008,0,1
POL-2020937,2,3,4,2020,40.3,122,421.0,50,2.435,157834,0,True,0.0,4,34,0,58.5,1,1,3.3,0,1,3.720862499966987,4.812184355372417,1.7000000000000002,14.110000000000001,0.0487,0,1
POL-2020938,11,3,2,2024,1008.5,4156,10226.5,2,0.094,592914,0,True,0.0,2,11,2,91.0,1,1,3.2,0,0,6.9172104377528925,8.332548939252638,1.7999999999999998,0.9899999999999997,0.047,0,1
POL-2020939,2,1,4,2023,85.5,503,1026.0,25,0.892,193747,0,True,0.0,3,162,4,96.4,1,1,3.1,1,0,4.460144413937834,6.222576268071369,1.9,5.831999999999987,0.03568,0,1
POL-2020940,9,5,4,2022,5827.2,10600,76960.2,100,4.384,48513924,1,False,0.0,3,23,2,74.9,0,1,2.8,0,0,8.670463483816189,9.268703615273097,2.2,5.772999999999998,0.043840000000000004,0,0
POL-2020941,2,4,5,2023,116.0,969,1088.4,2,0.049,61947,0,True,0.0,6,34,1,46.3,1,0,2.8,0,0,4.762173934797756,6.877296071497429,2.2,18.258000000000003,0.0245,0,0
POL-2020942,5,0,3,2024,113.7,321,198.4,25,0.554,403270,0,False,0.0,-1,74,0,65.9,0,0,3.6,1,0,4.742320024135325,5.7745515455444085,1.4,25.233999999999998,0.022160000000000003,0,0
POL-2020943,11,2,2,2022,646.9,2434,9247.7,25,0.64,1763047,0,True,0.0,3,35,2,88.3,1,1,4.7,0,0,6.473736363455911,7.79770203551669,0.2999999999999998,4.095,0.0256,1,1
POL-2020944,11,7,3,2023,306.3,1444,2587.2,10,0.332,418481,0,True,0.0,1,13,1,90.4,1,1,5.0,0,0,5.727824469136439,7.275864600546533,0.0,1.2479999999999998,0.0332,1,1
POL-2020945,2,7,3,2020,57.8,95,725.0,2,0.034,28838,0,True,0.0,6,30,0,85.8,1,1,2.9,0,0,4.074141854904581,4.564348191467836,2.1,4.260000000000001,0.017,0,1
POL-2020946,2,1,3,2024,73.8,412,1044.5,2,0.025,44984,0,True,0.0,6,51,0,75.7,1,1,3.5,1,0,4.314817884980432,6.023447592961033,1.5,12.392999999999999,0.0125,0,1
POL-2020947,11,5,4,2020,409.9,1444,4773.0,1,0.047,147007,0,True,0.0,6,47,3,75.4,1,0,3.6,0,1,6.018349875889364,7.275864600546533,1.4,11.562,0.047,0,0
POL-2020948,2,7,1,2022,94.6,409,1345.0,1,0.039,29818,0,True,0.0,0,92,2,58.7,1,1,2.7,1,0,4.560172820057356,6.016157159698354,2.3,37.995999999999995,0.039,0,1
POL-2020949,3,4,3,2023,145.1,517,432.6,50,0.293,432109,0,True,0.0,0,22,0,61.1,1,0,4.8,1,0,4.984291318756654,6.249975242259483,0.20000000000000018,8.558,0.00586,0,0
POL-2020950,2,3,0,2023,38.1,140,393.8,2,0.064,18363,0,True,0.0,6,22,2,89.1,1,1,4.8,1,0,3.66612246699132,4.948759890378168,0.20000000000000018,2.3980000000000024,0.032,0,1
POL-2020951,1,2,5,2024,440.8,1930,909.1,5,0.201,626614,1,False,0.0,-1,13,3,87.7,1,1,3.4,0,1,6.090857290986017,7.565793282428515,1.6,1.599,0.0402,0,1
POL-2020952,2,3,1,2024,46.5,332,492.7,50,2.337,145599,0,True,0.0,3,15,3,70.1,1,1,3.4,0,0,3.8607297110405954,5.808142489980444,1.6,4.485,0.046740000000000004,0,1
POL-2020953,3,4,2,2021,106.2,423,116.0,5,0.193,98776,0,True,0.0,0,9,3,95.5,1,1,2.4,0,0,4.674696248636701,6.049733455231958,2.6,0.40500000000000036,0.0386,0,1
POL-2020954,0,3,5,2021,1733.3,7444,4906.1,2,0.085,870230,1,False,13.2,-1,8,2,91.1,0,0,2.6,1,1,7.4583591527565405,8.915297945118109,2.4,0.7120000000000006,0.0425,0,0
POL-2020955,5,6,2,2024,93.3,330,259.2,5,0.222,112259,0,False,0.0,-1,7,4,93.9,1,1,3.7,1,0,4.546481189639412,5.802118375377063,1.2999999999999998,0.4269999999999996,0.0444,0,1
POL-2020956,3,4,1,2024,20.2,68,23.9,10,0.135,28733,0,True,0.0,2,91,2,77.3,1,1,1.3,0,1,3.054001181677967,4.23410650459726,3.7,20.656999999999996,0.013500000000000002,0,1
POL-2020957,6,6,5,2021,817.9,2965,1055.5,5,0.239,1393405,0,True,0.0,-1,9,3,76.6,0,1,3.7,1,0,6.707961976276143,7.994969522697877,1.2999999999999998,2.1060000000000008,0.047799999999999995,0,0
POL-2020958,8,6,3,2023,3125.5,11061,3259.2,5,0.198,2948898,0,False,0.0,-1,24,1,94.3,1,1,1.1,0,0,8.047669447007353,9.311271090554623,3.9,1.3680000000000012,0.0396,0,1
POL-2020959,7,6,3,2020,162.6,617,210.7,10,0.271,271555,1,False,0.0,-1,10,2,94.9,1,1,4.1,0,0,5.097424424168647,6.42648845745769,0.9000000000000004,0.5099999999999993,0.027100000000000003,0,1
POL-2020960,2,3,0,2020,84.4,333,926.1,5,0.193,66787,0,True,0.0,2,13,2,70.6,0,1,1.2,0,0,4.447346100794524,5.811140992976701,3.8,3.8220000000000005,0.0386,0,0
POL-2020961,4,3,1,2021,3600.1,23787,40133.3,1,0.043,1509925,0,False,48.3,1,115,2,62.4,1,0,2.9,0,0,8.188994633327166,10.076936530826485,2.1,43.24,0.043,0,0
POL-2020962,5,6,0,2022,520.3,2831,1229.8,5,0.17,743870,0,False,0.0,-1,9,2,62.4,0,0,2.1,0,0,6.25632569177406,7.94873845481361,2.9,3.384,0.034,0,0
POL-2020963,11,3,0,2022,482.1,1433,5447.1,100,3.24,3140089,0,True,0.0,0,63,3,68.1,1,0,3.1,0,0,6.180223671560361,7.2682230211595655,1.9,20.097000000000005,0.032400000000000005,0,0
POL-2020964,3,4,4,2024,78.2,282,136.6,15,0.731,132950,0,True,0.0,3,22,2,69.1,0,0,3.4,0,0,4.37197629882038,5.645446897643238,1.6,6.798000000000001,0.04873333333333333,0,0
POL-2020965,7,7,3,2023,356.7,1136,564.3,5,0.154,548088,1,False,0.0,-1,49,4,63.5,1,0,3.6,0,0,5.879694646264972,7.036148493750536,1.4,17.884999999999998,0.0308,0,0
POL-2020966,11,3,3,2021,330.6,1270,4834.0,25,0.38,769267,0,True,0.0,1,39,4,77.8,0,1,3.3,0,0,5.80392942326114,7.147559271189454,1.7000000000000002,8.658,0.0152,0,0
POL-2020967,2,2,2,2022,43.5,111,405.7,25,1.008,90845,0,True,0.0,2,26,0,95.3,1,1,3.1,1,0,3.7954891891721947,4.718498871295094,1.9,1.222000000000001,0.04032,0,1
POL-2020968,1,6,4,2023,424.6,1380,694.8,10,0.145,740648,1,False,0.0,-1,49,4,68.7,1,0,2.9,0,0,6.053499938027435,7.2305631534092925,2.1,15.336999999999998,0.014499999999999999,0,0
POL-2020969,6,0,3,2020,342.0,1030,806.0,25,0.484,1596771,0,True,0.0,-1,41,3,66.9,1,0,2.5,0,0,5.8377304471659395,6.93828448401696,2.5,13.570999999999998,0.01936,0,0
POL-2020970,3,4,1,2020,44.6,86,86.0,25,1.048,90102,0,True,0.0,0,62,1,85.7,1,0,3.2,0,1,3.8199077165203406,4.465908118654584,1.7999999999999998,8.866000000000001,0.04192,0,0
POL-2020971,3,4,3,2021,171.0,1225,449.5,10,0.136,228681,0,True,0.0,0,50,3,79.0,1,0,4.5,1,0,5.147494476813453,7.111512116496157,0.5,10.499999999999998,0.013600000000000001,0,0
POL-2020972,11,7,3,2020,196.3,459,2544.8,5,0.084,180255,0,True,0.0,0,16,1,86.7,1,1,3.8,1,0,5.2847254130285695,6.131226489483141,1.2000000000000002,2.128,0.016800000000000002,1,1
POL-2020973,11,1,4,2022,280.4,1567,2266.0,5,0.207,322761,0,True,0.0,2,37,0,75.7,1,0,1.8,0,0,5.639777144680289,7.357556200910353,3.2,8.991,0.0414,0,0
POL-2020974,2,1,2,2020,51.3,223,473.0,2,0.025,25296,0,True,0.0,1,26,1,62.8,1,1,2.4,0,0,3.9569963710708773,5.4116460518550396,2.6,9.672,0.0125,0,1
POL-2020975,7,6,2,2023,387.0,2880,444.4,15,0.238,983348,1,False,0.0,-1,9,2,87.6,0,0,4.7,2,0,5.961005339623274,7.9658927350845286,0.2999999999999998,1.116000000000001,0.015866666666666664,0,0
POL-2020976,3,4,3,2020,31.2,98,41.3,100,2.804,150080,0,True,0.0,5,44,1,78.4,1,1,2.2,0,1,3.4719664525503626,4.59511985013459,2.8,9.503999999999998,0.02804,0,1
POL-2020977,8,6,3,2023,3363.2,14857,9211.5,10,0.093,4792590,0,False,0.0,-1,34,0,49.6,1,1,3.8,1,0,8.120945472357683,9.606293719711752,1.2000000000000002,17.136,0.0093,0,1
POL-2020978,6,6,4,2022,314.5,971,806.7,5,0.164,472005,0,True,0.0,-1,62,3,96.1,1,1,3.2,0,0,5.754158681981268,6.879355804460439,1.7999999999999998,2.418000000000002,0.0328,0,1
POL-2020979,6,6,5,2021,246.4,1133,569.0,10,0.269,561700,0,True,0.0,-1,36,4,85.7,1,0,4.2,1,0,5.511006459958388,7.033506484287697,0.7999999999999998,5.148000000000001,0.0269,0,0
POL-2020980,10,1,2,2024,31480.3,130617,278889.7,50,1.817,157590974,0,True,0.0,2,60,2,90.7,1,0,1.1,1,0,10.357148997739671,11.78003231174855,3.9,5.579999999999998,0.03634,0,0
POL-2020981,11,5,0,2024,757.0,2574,9130.6,100,4.319,4062665,0,True,0.0,4,50,1,69.3,1,1,3.5,0,0,6.630683385642372,7.853604813097837,1.5,15.350000000000003,0.04319,0,1
POL-2020982,5,7,1,2023,233.5,736,251.7,25,0.753,777255,0,False,0.0,-1,23,1,51.2,1,0,3.2,0,0,5.457455587886334,6.602587892189336,1.7999999999999998,11.224,0.03012,0,0
POL-2020983,11,1,1,2020,717.4,4474,6496.1,5,0.122,817571,0,True,0.0,1,60,0,82.6,1,1,4.2,3,0,6.57702651698799,8.406261630708956,0.7999999999999998,10.440000000000003,0.024399999999999998,0,1
POL-2020984,2,1,2,2021,17.5,58,183.0,1,0.025,6387,0,True,0.0,1,39,4,96.6,1,1,3.9,3,0,2.917770732084279,4.07753744390572,1.1,1.3260000000000012,0.025,0,1
POL-2020985,8,4,1,2024,5500.2,23993,14187.3,100,3.944,38214681,0,False,0.0,-1,10,0,94.6,1,1,3.0,1,0,8.612721529240552,10.085559078074873,2.0,0.5400000000000005,0.03944,0,1
POL-2020986,5,7,2,2020,190.4,591,416.3,2,0.025,133525,0,False,0.0,-1,24,4,91.5,1,0,3.2,0,1,5.254365479018854,6.3835066348840055,1.7999999999999998,2.039999999999999,0.0125,0,0
POL-2020987,5,6,5,2024,355.3,1324,701.3,5,0.045,530753,0,False,0.0,-1,35,2,80.6,1,1,2.5,0,0,5.87577307261179,7.1891677384203225,2.5,6.790000000000002,0.009,0,1
POL-2020988,2,3,1,2020,55.0,304,665.4,250,5.195,474251,0,True,0.0,2,94,4,54.5,1,1,2.9,0,0,4.02535169073515,5.720311776607412,2.1,42.769999999999996,0.02078,0,1
POL-2020989,2,4,4,2024,187.6,883,2188.9,1,0.025,63180,0,True,0.0,4,44,4,83.1,1,1,2.2,0,0,5.239628370199357,6.784457062637643,2.8,7.436000000000002,0.025,0,1
POL-2020990,6,7,0,2023,191.1,1428,276.5,2,0.071,172879,0,True,0.0,-1,32,3,85.4,1,1,3.2,1,0,5.258016069774511,7.264730177929867,1.7999999999999998,4.671999999999997,0.0355,0,1
POL-2020991,2,5,0,2021,205.2,767,2107.8,1,0.045,82628,0,True,0.0,2,20,3,89.7,1,0,2.2,0,1,5.32884657158286,6.643789733147672,2.8,2.0599999999999996,0.045,0,0
POL-2020992,2,4,2,2020,161.1,1291,1923.7,1,0.025,52668,0,True,0.0,0,50,2,86.2,1,1,2.7,1,0,5.08821342874163,7.163946684342547,2.3,6.9,0.025,0,1
POL-2020993,4,1,0,2022,7211.9,24752,92761.3,250,12.012,88741964,0,False,1.0,2,7,0,64.6,1,0,3.5,1,0,8.883626368550644,10.116701972772454,1.5,2.4780000000000006,0.048048,0,0
POL-2020994,0,7,2,2024,1300.7,7769,1949.4,10,0.184,2042690,1,False,2.6,-1,44,2,97.7,1,0,3.5,0,0,7.171426381472415,8.958025443361693,1.5,1.012000000000001,0.0184,0,0
POL-2020995,11,3,1,2020,655.6,2447,6879.7,50,1.085,2779498,0,True,0.0,2,85,3,83.1,1,0,2.5,0,0,6.487075005067492,7.803026643632217,2.5,14.365000000000004,0.0217,0,0
POL-2020996,1,2,4,2022,283.6,519,458.8,2,0.052,213147,1,False,0.0,-1,23,0,97.1,0,0,4.0,0,0,5.651084685655752,6.253828811575473,1.0,0.6670000000000006,0.026,0,0
POL-2020997,10,1,1,2021,39654.6,45935,397446.3,50,1.682,202662848,0,True,0.0,6,30,0,84.3,1,1,4.1,1,0,10.587987452903523,10.735004402360845,0.9000000000000004,4.710000000000001,0.033639999999999996,0,1
POL-2020998,5,0,3,2024,248.2,1442,301.4,1,0.044,111992,0,False,0.0,-1,41,2,84.6,1,1,2.8,1,0,5.518255786913298,7.274479558773871,2.2,6.314000000000001,0.044,0,1
POL-2020999,10,3,4,2020,10706.6,63975,109589.4,250,11.738,153783684,0,True,0.0,4,51,4,75.5,1,1,3.9,0,0,9.278709048694106,11.066263292011726,1.1,12.495,0.046952,0,1
POL-2021000,11,6,4,2024,505.5,940,5091.9,5,0.128,594982,0,True,0.0,6,137,3,47.4,0,1,3.9,0,0,6.227524323688738,6.846943139585379,1.1,72.062,0.0256,1,0
POL-2021001,10,1,4,2024,34818.2,207399,476759.9,250,9.875,490370945,0,True,0.0,4,31,0,82.1,1,0,4.1,0,0,10.457924237756693,12.242404574777565,0.9000000000000004,5.549000000000001,0.0395,0,0
POL-2021002,8,3,2,2021,2378.2,7328,7069.9,10,0.27,3908064,0,False,0.0,-1,65,2,36.6,1,1,5.0,0,0,7.774519575705891,8.89959435992585,0.0,41.21,0.027000000000000003,0,1
POL-2021003,5,7,0,2021,120.4,626,355.4,10,0.453,297090,0,False,0.0,-1,30,4,77.8,1,1,2.8,1,1,4.799090878625398,6.440946540632921,2.2,6.659999999999999,0.0453,0,1
POL-2021004,6,0,4,2020,313.3,1372,579.8,15,0.102,1001243,0,True,0.0,-1,31,1,85.3,1,1,3.1,0,1,5.750347943803522,7.224753405767971,1.9,4.557,0.0068,0,1
POL-2021005,2,4,2,2024,162.7,587,2132.6,15,0.395,319430,0,True,0.0,4,33,4,75.2,1,1,2.2,0,0,5.098035484377089,6.376726947898627,2.8,8.184,0.026333333333333334,0,1
POL-2021006,0,7,0,2021,869.0,2011,2067.1,1,0.041,351258,1,False,30.0,-1,37,4,51.9,0,1,3.5,0,1,6.76849321164863,7.60688453121963,1.5,17.797,0.041,0,0
POL-2021007,2,3,2,2020,103.8,551,1194.6,5,0.208,78729,0,True,0.0,2,61,0,70.4,1,1,3.1,0,0,4.6520537718869415,6.313548046277095,1.9,18.055999999999997,0.0416,0,1
POL-2021008,5,0,3,2023,95.3,336,138.5,2,0.028,71132,0,False,0.0,-1,25,0,95.7,1,0,2.6,0,1,4.56746831880408,5.820082930352362,2.4,1.0749999999999982,0.014,0,0
POL-2021009,2,7,4,2022,97.5,624,1060.4,5,0.247,100772,0,True,0.0,6,143,3,85.3,1,1,2.5,1,0,4.590056548178043,6.437751649736401,2.5,21.021000000000004,0.0494,0,1
POL-2021010,8,5,5,2022,1676.2,3058,4844.5,5,0.066,1493116,0,False,0.0,-1,22,3,92.2,1,0,3.1,0,1,7.424881015296608,8.025843344150903,1.9,1.715999999999999,0.0132,0,0
POL-2021011,7,0,4,2021,166.1,498,275.3,250,6.066,2668232,1,False,0.0,-1,26,1,82.3,1,1,3.5,1,0,5.118592435601348,6.212606095751519,1.5,4.602000000000001,0.024264,0,1
POL-2021012,6,0,3,2023,586.2,2818,1683.2,15,0.281,1450866,0,True,0.0,-1,68,4,58.6,1,1,3.6,0,0,6.375365477300306,7.9441374911141125,1.4,28.152,0.018733333333333334,0,1
POL-2021013,11,3,5,2021,813.0,1839,7001.6,10,0.054,1392380,0,True,0.0,6,15,1,89.5,1,0,3.1,0,0,6.70196036600254,7.517520850603031,1.9,1.5749999999999997,0.0054,0,0
POL-2021014,4,3,0,2024,14761.3,70732,141314.7,25,0.618,40812172,0,False,59.0,1,40,0,75.6,1,0,3.2,1,0,9.599831912573032,11.166667503947462,1.7999999999999998,9.760000000000005,0.02472,0,0
POL-2021015,0,7,0,2023,1303.8,8876,2729.1,25,0.92,2928225,1,False,3.1,-1,95,0,91.7,0,1,4.3,0,0,7.173805051306804,9.09121894106832,0.7000000000000002,7.884999999999996,0.0368,0,0
POL-2021016,10,3,1,2024,23068.3,83338,328916.6,250,5.173,283602632,0,True,0.0,3,396,4,74.8,1,0,3.2,0,0,10.046258008271394,11.330671905864378,1.7999999999999998,99.792,0.020692,0,0
POL-2021017,3,4,2,2020,62.6,234,183.9,25,0.958,154838,0,True,0.0,3,18,0,79.6,1,1,2.9,0,0,4.152613470346076,5.459585514144159,2.1,3.6720000000000015,0.03832,0,1
POL-2021018,0,5,4,2024,1225.7,1885,1405.6,15,0.693,2331248,1,False,4.9,-1,34,1,80.6,1,1,3.9,1,0,7.112082916038706,7.542213463193403,1.1,6.596000000000002,0.0462,0,1
POL-2021019,10,3,1,2021,15925.2,68586,177041.5,250,5.645,221112313,0,True,0.0,3,24,4,77.9,1,1,2.6,0,0,9.675720830819664,11.135858291382576,2.4,5.303999999999999,0.02258,0,1
POL-2021020,2,7,1,2022,64.6,361,939.2,5,0.235,61606,0,True,0.0,2,24,0,93.6,0,1,2.9,0,1,4.183575695950044,5.8916442118257715,2.1,1.5360000000000014,0.047,0,0
POL-2021021,11,0,0,2021,602.1,3017,8513.0,25,1.009,1846222,0,True,0.0,2,32,3,93.4,0,1,2.1,0,0,6.402083020456941,8.012349639327795,2.9,2.1119999999999983,0.04035999999999999,1,0
POL-2021022,4,1,4,2021,8835.1,35599,108501.4,25,0.192,20735266,0,False,75.3,2,31,4,88.2,0,1,2.1,0,0,9.08660088181413,10.480100916840122,2.9,3.658,0.00768,0,0
POL-2021023,3,4,1,2024,88.8,172,189.4,2,0.057,45687,0,True,0.0,5,14,1,57.2,1,0,2.8,0,0,4.497584975308154,5.153291594497779,2.2,5.991999999999999,0.0285,0,0
POL-2021024,6,7,2,2022,573.6,8546,1401.3,100,3.468,4442090,0,True,0.0,-1,29,0,89.3,1,1,3.4,0,1,6.353674146545189,9.053335623166017,1.6,3.1029999999999998,0.03468,0,1
POL-2021025,6,7,5,2021,485.1,3099,1441.3,15,0.306,1346643,0,True,0.0,-1,36,4,73.7,1,0,3.2,0,0,6.1864143640514095,8.039157390473237,1.7999999999999998,9.468,0.020399999999999998,0,0
POL-2021026,4,5,0,2022,4985.1,15516,60503.7,15,0.738,8710014,0,False,45.2,2,40,3,76.9,1,0,4.4,3,0,8.514409320039622,9.649691476083484,0.5999999999999996,9.239999999999998,0.0492,0,0
POL-2021027,6,7,3,2023,313.3,1151,847.7,1,0.025,198101,0,True,0.0,-1,53,0,93.4,1,1,4.6,1,0,5.750347943803522,7.049254841255837,0.40000000000000036,3.497999999999997,0.025,0,1
POL-2021028,11,3,0,2023,1158.2,4810,15570.3,2,0.033,650465,0,True,0.0,2,73,0,71.7,1,0,2.9,0,0,7.0554853910064725,8.478660241699453,2.1,20.658999999999995,0.0165,0,0
POL-2021029,3,4,2,2021,34.0,94,93.8,10,0.345,38666,0,True,0.0,6,19,0,94.6,1,0,3.6,0,0,3.5553480614894135,4.553876891600541,1.4,1.026000000000001,0.034499999999999996,0,0
POL-2021030,2,4,3,2023,138.7,969,1845.5,15,0.434,267223,0,True,0.0,2,92,2,81.8,1,1,4.0,0,1,4.939497266262916,6.877296071497429,1.0,16.744000000000003,0.028933333333333332,0,1
POL-2021031,7,0,5,2024,361.6,798,705.7,250,5.425,5322233,1,False,0.0,-1,48,3,82.2,1,1,3.7,0,0,5.89330029832075,6.683360945766275,1.2999999999999998,8.543999999999997,0.0217,0,1
POL-2021032,8,5,5,2020,3395.0,8689,7799.8,1,0.025,1334903,0,False,0.0,-1,32,3,58.2,1,1,3.0,0,0,8.130353547431238,9.069928218259438,2.0,13.375999999999998,0.025,0,1
POL-2021033,10,1,1,2021,28153.1,85929,328629.8,25,0.581,101458491,0,True,0.0,2,39,2,64.7,1,1,2.6,0,0,10.245448271274762,11.361288290307268,2.4,13.767,0.023239999999999997,0,1
POL-2021034,11,4,4,2024,486.9,2345,4552.1,10,0.413,788868,0,True,0.0,1,18,4,72.5,0,1,2.2,0,0,6.190110466821792,7.76046702921342,2.8,4.95,0.041299999999999996,1,0
POL-2021035,2,6,3,2022,314.1,2109,3708.2,10,0.461,435527,0,True,0.0,5,8,1,87.5,0,1,3.1,0,0,5.752890048763229,7.6544432264701125,1.9,1.0,0.0461,0,0
POL-2021036,5,0,5,2023,109.2,454,150.7,5,0.235,175968,0,False,0.0,-1,82,0,89.1,1,1,2.5,1,0,4.702296896718814,6.12029741895095,2.5,8.938000000000008,0.047,0,1
POL-2021037,7,3,5,2022,501.5,2035,627.3,1,0.047,292136,0,False,0.0,-1,48,2,64.8,1,1,2.9,1,0,6.219595639933231,7.618742377670413,2.1,16.896,0.047,0,1
POL-2021038,6,7,0,2024,350.5,950,424.5,1,0.026,206578,0,True,0.0,-1,36,4,49.7,1,1,2.9,0,0,5.86220971125072,6.85751406254539,2.1,18.107999999999997,0.026,0,1
POL-2021039,11,5,2,2022,1136.8,4886,16464.9,25,0.145,2930687,0,True,0.0,4,20,0,77.7,1,1,3.1,2,0,7.036851852316547,8.494333897270154,1.9,4.459999999999999,0.0058,0,1
POL-2021040,7,6,5,2022,773.7,2744,908.8,1,0.038,393506,1,False,0.0,-1,31,1,69.7,1,1,4.2,1,0,6.652475857637857,7.917536353943631,0.7999999999999998,9.392999999999997,0.038,0,1
