policy_id,insured_id,system_class,stated_rto_hours,stated_rpo_hours,revenue_dependency_pct,has_hot_dr_site,third_party_dependency,last_dr_test_date
POL-2020651,INS-10651,Settlement & Clearing,5.5,0.8,30.9,True,Multi-Vendor,2023-01-31
POL-2020652,INS-10652,Core Banking Platform,5.7,1.7,25.3,False,Single Vendor,2024-03-23
POL-2020652,INS-10652,Back-Office/ERP,33.6,13.6,7.0,True,None,2024-07-20
POL-2020652,INS-10652,Email & Productivity,44.4,21.9,2.4,True,Multi-Vendor,2023-11-07
POL-2020652,INS-10652,Payment Processing,7.2,0.9,22.8,False,Single Vendor,2023-04-03
POL-2020652,INS-10652,Customer Digital Channels,6.7,7.3,13.7,False,Multi-Vendor,2024-05-29
POL-2020653,INS-10653,Core Banking Platform,3.5,1.0,37.0,True,Single Vendor,2023-10-08
POL-2020653,INS-10653,Back-Office/ERP,44.3,9.9,5.2,True,Single Vendor,2023-12-30
POL-2020653,INS-10653,Email & Productivity,22.0,12.5,2.1,True,Single Vendor,2024-06-04
POL-2020653,INS-10653,Payment Processing,4.9,1.5,24.8,True,None,2024-05-30
POL-2020653,INS-10653,Customer Digital Channels,14.4,7.9,13.9,True,None,2023-11-28
POL-2020654,INS-10654,Payment Processing,2.9,1.7,22.6,True,None,2023-02-16
POL-2020654,INS-10654,Customer Digital Channels,9.3,4.9,26.7,False,Multi-Vendor,2024-10-22
POL-2020654,INS-10654,Email & Productivity,37.4,9.0,1.8,False,Multi-Vendor,2024-02-04
POL-2020654,INS-10654,Back-Office/ERP,23.0,8.9,4.9,True,Multi-Vendor,2024-10-17
POL-2020655,INS-10655,Email & Productivity,42.9,13.3,2.7,True,None,2023-11-02
POL-2020655,INS-10655,Back-Office/ERP,27.1,5.7,6.8,False,None,2024-01-02
POL-2020656,INS-10656,Email & Productivity,21.1,12.9,2.1,True,Single Vendor,2024-09-01
POL-2020656,INS-10656,Back-Office/ERP,32.1,15.3,3.4,True,None,2023-07-11
POL-2020657,INS-10657,Payment Processing,5.1,0.7,36.5,False,Multi-Vendor,2023-12-31
POL-2020657,INS-10657,Customer Digital Channels,12.3,6.4,19.6,True,None,2024-05-31
POL-2020657,INS-10657,Email & Productivity,45.1,14.8,3.0,False,None,2024-06-17
POL-2020657,INS-10657,Back-Office/ERP,38.5,11.0,3.8,False,None,2023-12-05
POL-2020658,INS-10658,Trading/OMS,2.2,0.4,42.6,False,Single Vendor,2024-09-28
POL-2020658,INS-10658,Back-Office/ERP,35.8,6.8,5.5,True,Single Vendor,2023-01-01
POL-2020658,INS-10658,Market Data Infrastructure,3.7,1.1,11.7,False,Multi-Vendor,2023-03-02
POL-2020658,INS-10658,Email & Productivity,44.7,19.2,2.1,True,Single Vendor,2023-09-23
POL-2020658,INS-10658,Settlement & Clearing,4.9,1.6,26.5,False,Single Vendor,2024-03-16
POL-2020659,INS-10659,Trading/OMS,3.0,0.7,55.7,True,Multi-Vendor,2023-05-06
POL-2020659,INS-10659,Back-Office/ERP,26.8,13.0,7.0,False,None,2024-03-12
POL-2020659,INS-10659,Market Data Infrastructure,2.4,1.7,12.0,True,None,2023-04-29
POL-2020659,INS-10659,Email & Productivity,25.6,23.0,1.9,False,None,2023-09-01
POL-2020659,INS-10659,Settlement & Clearing,3.9,1.3,23.0,True,Multi-Vendor,2024-02-19
POL-2020660,INS-10660,Core Banking Platform,6.1,1.0,23.0,False,Single Vendor,2024-07-18
POL-2020660,INS-10660,Back-Office/ERP,28.3,11.1,5.2,False,Multi-Vendor,2024-05-29
POL-2020660,INS-10660,Email & Productivity,35.6,17.0,2.4,False,Multi-Vendor,2023-03-13
POL-2020660,INS-10660,Payment Processing,6.8,0.8,22.8,False,Multi-Vendor,2023-02-15
POL-2020660,INS-10660,Customer Digital Channels,13.3,4.3,19.9,True,Single Vendor,2023-05-06
POL-2020661,INS-10661,Core Banking Platform,4.5,1.4,30.7,True,Multi-Vendor,2023-08-15
POL-2020661,INS-10661,Back-Office/ERP,47.8,9.3,5.5,True,Single Vendor,2023-05-15
POL-2020661,INS-10661,Email & Productivity,44.5,18.4,3.2,False,Single Vendor,2024-11-08
POL-2020661,INS-10661,Payment Processing,5.8,1.3,37.4,False,None,2023-08-17
POL-2020661,INS-10661,Customer Digital Channels,6.1,7.4,21.4,False,Single Vendor,2023-01-01
POL-2020662,INS-10662,Core Banking Platform,7.2,0.7,45.3,False,None,2023-06-21
POL-2020662,INS-10662,Back-Office/ERP,20.5,13.1,4.7,False,Single Vendor,2023-07-17
POL-2020662,INS-10662,Email & Productivity,38.0,18.2,2.2,False,None,2023-04-19
POL-2020662,INS-10662,Payment Processing,5.5,1.1,31.5,False,None,2023-03-12
POL-2020662,INS-10662,Customer Digital Channels,13.3,3.2,20.3,True,Single Vendor,2023-12-29
POL-2020663,INS-10663,Payment Processing,6.0,1.1,40.9,False,None,2024-07-08
POL-2020663,INS-10663,Customer Digital Channels,11.0,3.7,13.7,True,Single Vendor,2024-07-26
POL-2020663,INS-10663,Email & Productivity,33.7,14.3,2.3,True,Multi-Vendor,2024-10-31
POL-2020663,INS-10663,Back-Office/ERP,17.8,11.5,5.4,False,Multi-Vendor,2023-10-30
POL-2020664,INS-10664,Core Banking Platform,3.5,1.5,47.7,True,Multi-Vendor,2023-04-29
POL-2020664,INS-10664,Back-Office/ERP,47.3,14.8,6.2,True,Single Vendor,2024-10-02
POL-2020664,INS-10664,Email & Productivity,23.3,10.8,2.9,False,Single Vendor,2023-02-07
POL-2020664,INS-10664,Payment Processing,6.0,1.8,23.6,False,Single Vendor,2023-05-04
POL-2020664,INS-10664,Customer Digital Channels,10.6,6.2,19.1,False,Multi-Vendor,2024-08-30
POL-2020665,INS-10665,Core Banking Platform,5.2,1.0,48.6,True,Multi-Vendor,2024-02-26
POL-2020665,INS-10665,Back-Office/ERP,31.6,11.1,3.9,False,None,2024-05-28
POL-2020665,INS-10665,Email & Productivity,32.8,12.4,2.3,False,Multi-Vendor,2024-05-19
POL-2020665,INS-10665,Payment Processing,4.2,0.7,31.7,True,None,2024-07-03
POL-2020665,INS-10665,Customer Digital Channels,9.6,7.5,12.7,True,Single Vendor,2024-09-16
POL-2020666,INS-10666,Email & Productivity,18.1,22.2,2.1,False,Multi-Vendor,2023-07-28
POL-2020666,INS-10666,Back-Office/ERP,16.9,7.5,6.3,False,Multi-Vendor,2024-01-10
POL-2020667,INS-10667,Core Banking Platform,7.0,1.1,39.7,True,Multi-Vendor,2023-04-14
POL-2020667,INS-10667,Back-Office/ERP,32.6,15.0,3.2,False,None,2023-06-07
POL-2020667,INS-10667,Email & Productivity,42.2,11.1,2.7,False,None,2023-08-01
POL-2020667,INS-10667,Payment Processing,3.8,1.6,34.3,False,None,2023-07-19
POL-2020667,INS-10667,Customer Digital Channels,11.3,6.4,22.2,True,Single Vendor,2023-06-17
POL-2020668,INS-10668,Payment Processing,6.8,1.0,28.3,False,None,2024-07-30
POL-2020668,INS-10668,Customer Digital Channels,7.2,5.0,23.2,False,Single Vendor,2023-02-12
POL-2020668,INS-10668,Email & Productivity,38.4,19.5,2.5,False,None,2024-05-04
POL-2020668,INS-10668,Back-Office/ERP,37.5,9.4,6.8,False,None,2024-04-27
POL-2020669,INS-10669,Core Banking Platform,4.6,1.5,42.0,False,Multi-Vendor,2024-07-23
POL-2020669,INS-10669,Back-Office/ERP,45.1,10.2,4.4,True,None,2024-04-04
POL-2020669,INS-10669,Email & Productivity,30.2,13.4,3.4,True,None,2024-02-02
POL-2020669,INS-10669,Payment Processing,7.7,0.9,31.5,True,None,2024-12-08
POL-2020669,INS-10669,Customer Digital Channels,14.9,3.3,19.9,False,None,2024-02-29
POL-2020670,INS-10670,Email & Productivity,43.8,22.4,3.0,False,Multi-Vendor,2023-05-15
POL-2020670,INS-10670,Back-Office/ERP,17.6,6.7,5.3,False,Multi-Vendor,2023-08-24
POL-2020671,INS-10671,Email & Productivity,20.7,10.7,3.7,False,Single Vendor,2024-08-29
POL-2020671,INS-10671,Back-Office/ERP,40.2,14.4,3.4,False,Single Vendor,2023-03-17
POL-2020672,INS-10672,Email & Productivity,23.0,21.4,3.5,False,Single Vendor,2024-11-20
POL-2020672,INS-10672,Back-Office/ERP,41.9,15.9,6.5,True,None,2023-05-01
POL-2020673,INS-10673,Core Banking Platform,5.5,1.1,37.0,False,None,2024-10-20
POL-2020673,INS-10673,Trading/OMS,3.1,0.6,54.8,True,None,2023-05-05
POL-2020673,INS-10673,Back-Office/ERP,19.7,13.7,3.1,False,None,2024-11-15
POL-2020673,INS-10673,Market Data Infrastructure,2.7,1.8,10.0,True,None,2024-11-26
POL-2020673,INS-10673,Email & Productivity,33.0,10.9,3.9,False,Multi-Vendor,2023-08-15
POL-2020673,INS-10673,Payment Processing,7.1,1.9,39.0,True,None,2023-11-29
POL-2020673,INS-10673,Customer Digital Channels,13.3,3.8,16.8,True,Multi-Vendor,2024-06-04
POL-2020673,INS-10673,Settlement & Clearing,5.4,1.5,30.6,False,Multi-Vendor,2023-05-19
POL-2020674,INS-10674,Trading/OMS,2.0,0.4,44.4,True,None,2023-08-15
POL-2020674,INS-10674,Back-Office/ERP,21.7,12.8,5.3,True,Single Vendor,2024-11-09
POL-2020674,INS-10674,Market Data Infrastructure,3.3,0.8,20.6,True,Single Vendor,2024-07-22
POL-2020674,INS-10674,Email & Productivity,16.8,13.5,3.4,False,Multi-Vendor,2024-12-18
POL-2020674,INS-10674,Settlement & Clearing,3.0,0.8,16.5,True,None,2023-01-21
POL-2020675,INS-10675,Payment Processing,5.8,1.9,31.3,False,Multi-Vendor,2024-02-01
POL-2020675,INS-10675,Customer Digital Channels,11.9,4.6,12.3,False,Multi-Vendor,2024-02-19
POL-2020675,INS-10675,Email & Productivity,17.5,22.3,2.0,False,None,2023-10-23
POL-2020675,INS-10675,Back-Office/ERP,48.0,7.3,5.7,True,Single Vendor,2023-06-17
POL-2020676,INS-10676,Trading/OMS,3.9,0.6,53.4,True,None,2023-02-20
POL-2020676,INS-10676,Back-Office/ERP,27.7,8.8,3.8,False,Single Vendor,2023-01-07
POL-2020676,INS-10676,Market Data Infrastructure,3.5,1.0,12.4,True,Single Vendor,2023-10-08
POL-2020676,INS-10676,Email & Productivity,48.0,13.5,2.8,False,Multi-Vendor,2024-07-24
POL-2020676,INS-10676,Settlement & Clearing,7.9,1.2,22.3,False,Single Vendor,2023-09-19
POL-2020677,INS-10677,Email & Productivity,42.6,13.3,2.4,False,Single Vendor,2023-02-13
POL-2020677,INS-10677,Back-Office/ERP,30.0,12.9,3.2,False,Multi-Vendor,2023-03-19
POL-2020678,INS-10678,Core Banking Platform,4.7,1.2,27.9,False,Single Vendor,2023-04-15
POL-2020678,INS-10678,Back-Office/ERP,37.2,8.6,5.4,True,Multi-Vendor,2023-08-30
POL-2020678,INS-10678,Email & Productivity,32.5,11.8,2.4,True,Multi-Vendor,2023-11-30
POL-2020678,INS-10678,Payment Processing,3.7,0.8,32.9,True,Multi-Vendor,2023-12-27
POL-2020678,INS-10678,Customer Digital Channels,12.6,3.7,21.8,True,Single Vendor,2023-01-12
POL-2020679,INS-10679,Core Banking Platform,7.9,0.8,34.7,False,Multi-Vendor,2023-12-07
POL-2020679,INS-10679,Trading/OMS,3.3,0.4,55.0,False,Multi-Vendor,2023-02-05
POL-2020679,INS-10679,Back-Office/ERP,47.4,6.5,6.3,False,None,2024-12-09
POL-2020679,INS-10679,Market Data Infrastructure,2.4,0.9,14.9,False,Single Vendor,2023-12-15
POL-2020679,INS-10679,Email & Productivity,19.0,16.5,1.8,True,Multi-Vendor,2024-07-24
POL-2020679,INS-10679,Payment Processing,6.6,1.3,29.0,True,Multi-Vendor,2024-10-14
POL-2020679,INS-10679,Customer Digital Channels,7.6,4.7,14.9,False,Single Vendor,2024-08-08
POL-2020679,INS-10679,Settlement & Clearing,6.6,1.0,27.3,False,Single Vendor,2023-09-22
POL-2020680,INS-10680,Core Banking Platform,4.3,1.6,36.1,True,Single Vendor,2023-03-22
POL-2020680,INS-10680,Back-Office/ERP,30.0,12.6,4.7,True,Multi-Vendor,2024-09-25
POL-2020680,INS-10680,Email & Productivity,42.4,19.8,3.1,False,Single Vendor,2024-09-27
POL-2020680,INS-10680,Payment Processing,7.4,1.8,30.8,True,Multi-Vendor,2024-03-29
POL-2020680,INS-10680,Customer Digital Channels,6.3,5.7,17.7,False,None,2023-11-20
POL-2020681,INS-10681,Core Banking Platform,5.6,1.5,39.1,False,Multi-Vendor,2024-10-04
POL-2020681,INS-10681,Back-Office/ERP,37.8,12.7,3.4,False,Single Vendor,2024-02-20
POL-2020681,INS-10681,Email & Productivity,22.8,18.2,2.8,False,Multi-Vendor,2023-03-29
POL-2020681,INS-10681,Payment Processing,6.8,0.9,22.6,False,Single Vendor,2023-07-19
POL-2020681,INS-10681,Customer Digital Channels,11.4,5.4,16.3,True,Single Vendor,2023-10-20
POL-2020682,INS-10682,Core Banking Platform,4.9,0.7,22.0,False,Multi-Vendor,2024-10-07
POL-2020682,INS-10682,Back-Office/ERP,19.8,11.6,6.5,False,Single Vendor,2023-10-28
POL-2020682,INS-10682,Email & Productivity,24.9,8.9,3.5,False,Single Vendor,2024-06-15
POL-2020682,INS-10682,Payment Processing,7.2,0.9,27.3,True,None,2023-05-18
POL-2020682,INS-10682,Customer Digital Channels,7.3,3.4,22.4,False,Multi-Vendor,2024-02-01
POL-2020683,INS-10683,Email & Productivity,47.0,19.0,4.2,True,Single Vendor,2024-02-02
POL-2020683,INS-10683,Back-Office/ERP,30.4,14.9,3.8,True,Single Vendor,2024-02-01
POL-2020684,INS-10684,Core Banking Platform,3.4,1.6,31.4,True,Multi-Vendor,2024-07-07
POL-2020684,INS-10684,Back-Office/ERP,26.7,12.6,4.3,True,None,2023-07-14
POL-2020684,INS-10684,Email & Productivity,34.7,13.1,3.7,True,Multi-Vendor,2023-05-11
POL-2020684,INS-10684,Payment Processing,4.4,1.4,18.6,True,Single Vendor,2024-07-15
POL-2020684,INS-10684,Customer Digital Channels,13.8,6.0,15.1,False,Multi-Vendor,2024-11-22
POL-2020685,INS-10685,Trading/OMS,2.0,0.5,47.8,True,Multi-Vendor,2023-02-17
POL-2020685,INS-10685,Back-Office/ERP,33.9,8.4,5.8,True,Single Vendor,2024-01-23
POL-2020685,INS-10685,Market Data Infrastructure,3.7,0.8,14.0,True,Single Vendor,2024-05-17
POL-2020685,INS-10685,Email & Productivity,35.3,17.5,1.8,False,Single Vendor,2023-02-15
POL-2020685,INS-10685,Settlement & Clearing,3.9,0.8,26.4,True,Single Vendor,2024-05-24
POL-2020686,INS-10686,Core Banking Platform,6.2,0.9,30.3,False,None,2023-03-30
POL-2020686,INS-10686,Back-Office/ERP,27.1,14.1,3.8,False,None,2023-11-27
POL-2020686,INS-10686,Email & Productivity,33.9,20.6,3.8,True,None,2023-07-27
POL-2020686,INS-10686,Payment Processing,6.3,1.1,37.8,True,Single Vendor,2024-02-04
POL-2020686,INS-10686,Customer Digital Channels,13.3,6.5,13.1,False,None,2024-06-17
POL-2020687,INS-10687,Core Banking Platform,3.0,1.6,47.5,True,Multi-Vendor,2024-09-26
POL-2020687,INS-10687,Back-Office/ERP,40.9,14.2,5.2,True,Single Vendor,2023-03-06
POL-2020687,INS-10687,Email & Productivity,26.3,19.0,3.5,False,None,2024-01-06
POL-2020687,INS-10687,Payment Processing,6.3,1.9,26.8,False,None,2023-12-14
POL-2020687,INS-10687,Customer Digital Channels,6.0,7.5,14.6,False,None,2024-10-02
POL-2020688,INS-10688,Trading/OMS,3.2,0.9,38.2,True,Multi-Vendor,2023-08-22
POL-2020688,INS-10688,Back-Office/ERP,42.7,9.1,6.2,True,None,2023-07-12
POL-2020688,INS-10688,Market Data Infrastructure,1.6,1.6,17.1,True,Multi-Vendor,2023-10-06
POL-2020688,INS-10688,Email & Productivity,32.1,19.1,4.0,True,Single Vendor,2023-01-18
POL-2020688,INS-10688,Settlement & Clearing,6.6,1.9,24.0,True,Multi-Vendor,2023-08-24
POL-2020689,INS-10689,Core Banking Platform,5.5,1.0,48.6,True,None,2023-09-06
POL-2020689,INS-10689,Back-Office/ERP,18.5,9.3,4.2,True,Multi-Vendor,2024-12-29
POL-2020689,INS-10689,Email & Productivity,28.9,22.7,2.7,True,Multi-Vendor,2023-03-29
POL-2020689,INS-10689,Payment Processing,7.6,1.3,38.5,False,Multi-Vendor,2023-10-05
POL-2020689,INS-10689,Customer Digital Channels,11.0,4.4,19.2,False,Multi-Vendor,2023-08-20
POL-2020690,INS-10690,Payment Processing,5.0,1.0,25.0,False,Single Vendor,2024-12-16
POL-2020690,INS-10690,Customer Digital Channels,7.5,4.5,22.0,False,None,2023-10-15
POL-2020690,INS-10690,Email & Productivity,28.9,19.5,4.2,False,Multi-Vendor,2024-05-12
POL-2020690,INS-10690,Back-Office/ERP,28.6,10.4,3.7,False,Single Vendor,2024-12-12
POL-2020691,INS-10691,Core Banking Platform,4.8,1.6,27.1,False,None,2024-11-28
POL-2020691,INS-10691,Back-Office/ERP,22.5,9.5,6.3,False,Single Vendor,2024-05-08
POL-2020691,INS-10691,Email & Productivity,36.3,23.3,4.0,False,Multi-Vendor,2023-06-04
POL-2020691,INS-10691,Payment Processing,3.6,0.8,27.6,True,Single Vendor,2023-02-16
POL-2020691,INS-10691,Customer Digital Channels,11.0,5.5,14.1,False,None,2023-04-28
POL-2020692,INS-10692,Email & Productivity,20.7,9.1,3.8,False,Multi-Vendor,2023-05-31
POL-2020692,INS-10692,Back-Office/ERP,46.4,6.8,3.9,True,None,2024-05-18
POL-2020693,INS-10693,Payment Processing,3.3,1.8,41.0,True,Multi-Vendor,2024-11-28
POL-2020693,INS-10693,Customer Digital Channels,8.3,4.4,17.8,False,Multi-Vendor,2023-03-24
POL-2020693,INS-10693,Email & Productivity,32.5,19.0,3.0,False,Multi-Vendor,2023-01-16
POL-2020693,INS-10693,Back-Office/ERP,46.5,6.6,6.2,False,Multi-Vendor,2024-08-03
POL-2020694,INS-10694,Trading/OMS,2.3,0.6,52.5,True,Single Vendor,2023-06-16
POL-2020694,INS-10694,Back-Office/ERP,45.8,13.0,6.1,False,Single Vendor,2024-04-19
POL-2020694,INS-10694,Market Data Infrastructure,3.4,1.1,18.1,True,Multi-Vendor,2024-03-21
POL-2020694,INS-10694,Email & Productivity,41.3,16.7,3.1,False,Multi-Vendor,2023-12-07
POL-2020694,INS-10694,Settlement & Clearing,6.8,1.8,21.7,True,Single Vendor,2024-04-07
POL-2020695,INS-10695,Payment Processing,7.0,1.8,23.6,False,Single Vendor,2023-05-11
POL-2020695,INS-10695,Customer Digital Channels,13.1,3.8,13.5,False,Multi-Vendor,2023-11-04
POL-2020695,INS-10695,Email & Productivity,34.7,22.6,1.9,False,Multi-Vendor,2023-05-28
POL-2020695,INS-10695,Back-Office/ERP,42.6,10.9,6.4,True,Single Vendor,2024-10-03
POL-2020696,INS-10696,Email & Productivity,43.1,22.1,3.6,True,Single Vendor,2023-10-30
POL-2020696,INS-10696,Back-Office/ERP,43.1,7.4,4.2,False,None,2024-10-16
POL-2020697,INS-10697,Core Banking Platform,4.1,1.7,25.3,True,Single Vendor,2023-04-30
POL-2020697,INS-10697,Back-Office/ERP,22.5,14.7,5.8,True,Single Vendor,2024-06-23
POL-2020697,INS-10697,Email & Productivity,44.1,10.6,2.8,False,None,2024-07-20
POL-2020697,INS-10697,Payment Processing,4.3,0.7,24.8,True,None,2023-09-13
POL-2020697,INS-10697,Customer Digital Channels,9.5,3.3,21.1,True,Single Vendor,2023-08-24
POL-2020698,INS-10698,Trading/OMS,2.4,0.4,52.3,True,Multi-Vendor,2023-07-11
POL-2020698,INS-10698,Back-Office/ERP,39.6,14.3,4.9,False,Single Vendor,2023-06-12
POL-2020698,INS-10698,Market Data Infrastructure,3.9,1.9,15.6,True,Single Vendor,2024-03-27
POL-2020698,INS-10698,Email & Productivity,30.7,8.4,3.5,True,Single Vendor,2024-01-24
POL-2020698,INS-10698,Settlement & Clearing,5.7,1.9,26.9,False,Multi-Vendor,2023-02-15
POL-2020699,INS-10699,Trading/OMS,4.0,0.9,61.3,True,Multi-Vendor,2024-07-13
POL-2020699,INS-10699,Back-Office/ERP,27.0,7.2,6.2,False,Single Vendor,2023-11-25
POL-2020699,INS-10699,Market Data Infrastructure,3.4,1.0,18.2,True,Multi-Vendor,2024-04-02
POL-2020699,INS-10699,Email & Productivity,35.0,10.1,3.0,True,Multi-Vendor,2023-05-13
POL-2020699,INS-10699,Settlement & Clearing,7.6,1.4,30.8,True,Single Vendor,2023-11-17
POL-2020700,INS-10700,Core Banking Platform,3.0,1.6,47.5,True,Multi-Vendor,2023-08-09
POL-2020700,INS-10700,Back-Office/ERP,32.4,9.1,5.6,False,Single Vendor,2024-07-22
POL-2020700,INS-10700,Email & Productivity,45.4,11.2,2.8,True,None,2023-04-16
POL-2020700,INS-10700,Payment Processing,3.6,1.3,31.0,True,Multi-Vendor,2023-05-20
POL-2020700,INS-10700,Customer Digital Channels,15.4,4.9,21.1,True,None,2024-11-03
POL-2020701,INS-10701,Trading/OMS,3.7,0.6,51.3,True,Single Vendor,2023-10-30
POL-2020701,INS-10701,Back-Office/ERP,40.4,9.0,3.7,False,None,2023-09-21
POL-2020701,INS-10701,Market Data Infrastructure,2.7,1.2,12.2,False,Single Vendor,2023-08-14
POL-2020701,INS-10701,Email & Productivity,47.2,16.2,3.9,True,None,2023-01-16
POL-2020701,INS-10701,Settlement & Clearing,3.8,1.9,30.9,False,None,2023-10-12
POL-2020702,INS-10702,Core Banking Platform,7.0,1.2,34.6,False,Single Vendor,2023-05-26
POL-2020702,INS-10702,Back-Office/ERP,35.3,13.8,6.4,False,Multi-Vendor,2024-01-27
POL-2020702,INS-10702,Email & Productivity,19.2,22.5,4.0,False,Single Vendor,2024-12-25
POL-2020702,INS-10702,Payment Processing,5.9,0.9,37.6,False,Single Vendor,2023-07-29
POL-2020702,INS-10702,Customer Digital Channels,11.3,7.0,25.0,True,Multi-Vendor,2024-09-19
POL-2020703,INS-10703,Core Banking Platform,3.3,1.5,34.5,False,None,2023-05-06
POL-2020703,INS-10703,Back-Office/ERP,46.3,8.7,3.8,False,Single Vendor,2023-08-21
POL-2020703,INS-10703,Email & Productivity,44.8,10.7,3.4,True,None,2023-10-11
POL-2020703,INS-10703,Payment Processing,4.4,1.4,32.8,False,Single Vendor,2023-06-18
POL-2020703,INS-10703,Customer Digital Channels,9.9,7.9,14.1,False,Multi-Vendor,2024-04-23
POL-2020704,INS-10704,Email & Productivity,29.0,15.1,3.3,True,None,2023-02-16
POL-2020704,INS-10704,Back-Office/ERP,29.5,6.6,6.8,False,Multi-Vendor,2023-11-06
POL-2020705,INS-10705,Core Banking Platform,5.0,1.1,33.5,True,Single Vendor,2024-09-06
POL-2020705,INS-10705,Back-Office/ERP,23.6,6.6,3.6,False,Single Vendor,2024-12-29
POL-2020705,INS-10705,Email & Productivity,22.0,11.5,2.8,False,Single Vendor,2024-07-18
POL-2020705,INS-10705,Payment Processing,6.0,1.5,18.0,False,Multi-Vendor,2023-03-12
POL-2020705,INS-10705,Customer Digital Channels,15.2,7.1,27.4,False,Multi-Vendor,2024-06-02
POL-2020706,INS-10706,Core Banking Platform,4.7,1.6,25.7,True,Single Vendor,2024-06-08
POL-2020706,INS-10706,Back-Office/ERP,42.3,7.3,4.3,False,Multi-Vendor,2023-05-14
POL-2020706,INS-10706,Email & Productivity,32.1,17.7,3.1,True,Multi-Vendor,2024-08-27
POL-2020706,INS-10706,Payment Processing,3.3,1.2,40.1,True,Multi-Vendor,2023-09-19
POL-2020706,INS-10706,Customer Digital Channels,14.7,5.9,21.2,True,Single Vendor,2023-08-13
POL-2020707,INS-10707,Core Banking Platform,3.4,1.0,28.1,True,Single Vendor,2023-10-23
POL-2020707,INS-10707,Back-Office/ERP,32.0,13.2,4.8,False,None,2023-08-04
POL-2020707,INS-10707,Email & Productivity,20.7,15.3,2.2,True,None,2023-06-21
POL-2020707,INS-10707,Payment Processing,6.7,0.9,29.6,True,Multi-Vendor,2023-11-26
POL-2020707,INS-10707,Customer Digital Channels,12.8,4.0,13.2,True,None,2024-03-25
POL-2020708,INS-10708,Payment Processing,5.7,0.8,32.1,True,Single Vendor,2023-07-31
POL-2020708,INS-10708,Customer Digital Channels,13.4,4.5,19.8,False,Single Vendor,2024-06-21
POL-2020708,INS-10708,Email & Productivity,45.8,15.7,4.2,True,Single Vendor,2024-07-22
POL-2020708,INS-10708,Back-Office/ERP,21.7,13.0,5.6,False,Single Vendor,2024-04-27
POL-2020709,INS-10709,Core Banking Platform,7.3,0.8,28.8,False,Single Vendor,2023-09-19
POL-2020709,INS-10709,Trading/OMS,1.7,1.0,42.4,True,None,2023-08-15
POL-2020709,INS-10709,Back-Office/ERP,45.2,8.7,3.5,False,Single Vendor,2023-12-28
POL-2020709,INS-10709,Market Data Infrastructure,2.2,1.5,19.1,True,None,2024-11-19
POL-2020709,INS-10709,Email & Productivity,28.8,22.7,2.4,False,Single Vendor,2023-05-23
POL-2020709,INS-10709,Payment Processing,6.4,1.7,24.6,True,Multi-Vendor,2023-06-08
POL-2020709,INS-10709,Customer Digital Channels,5.9,4.7,12.7,True,None,2024-12-04
POL-2020709,INS-10709,Settlement & Clearing,7.5,1.9,29.7,False,None,2023-05-04
