policy_id,insured_id,sub_sector,primary_regulator,region,policy_year,cloud_provider_primary,core_banking_vendor,premium_usd,n_claims,had_claim,total_loss,bi_loss,log_revenue,exposure_size_score,cyber_control_score,control_gap_score,vendor_control_pressure,vendor_pressure_band,regulatory_findings_pressure,high_sev_rate,critical_operations_score,payment_trading_flag,coverage_structure_score,limit_to_revenue,retention_ratio,prior_incident_score,repeat_offender,hybrid_cloud_flag,core_banking_vendor_missing,exposure_years,loss_ratio,bi_share_of_loss,limit_mm,retention_mm
POL-2020736,INS-10736,Credit Union,NCUA,Midwest,2024,On-Prem,Temenos,74222,1.0,1,52782.0,0.0,3.9926809084456005,-1.4775120218025932,0.5825,0.4175,16.11111111111111,High,1.482757343747816,0.0,1,0,-0.5177974682476708,0.18796992481203006,0.0422,0.6931471805599453,0,0,0,0.999315537303217,0.7111368596911967,0.0,10,0.422
POL-2020737,INS-10737,Community Bank,State,Midwest,2021,AWS,Finastra,370133,0.0,0,0.0,0.0,4.937347498326424,-0.5517991561028027,0.5847500000000001,0.4152499999999999,10.476190476190476,Moderate,0.0,0.0,1,0,0.3615700163109419,0.180635838150289,0.00968,0.0,0,0,0,0.999315537303217,0.0,0.0,25,0.242
POL-2020738,INS-10738,Asset Manager,SEC,West,2024,AWS,Unknown,220138,0.0,0,0.0,0.0,6.262636067432774,-0.24114278202262426,0.82275,0.17725000000000002,5.454545454545454,Low,0.0,0.0,2,0,-0.688473520249221,0.0019098548510313215,0.036,1.3862943611198906,1,0,1,0.999315537303217,0.0,0.0,1,0.036
POL-2020739,INS-10739,Insurance Carrier,State,Northeast,2023,AWS,Unknown,580128,0.0,0,0.0,0.0,7.078510199404627,0.302678443886508,0.5549999999999999,0.44500000000000006,308.125,Extreme,0.0,0.0,0,0,-0.29241326938107226,0.0016874789065136685,0.0215,0.6931471805599453,0,0,1,0.999315537303217,0.0,0.0,2,0.043
POL-2020740,INS-10740,Community Bank,SEC,Midwest,2023,Azure,Other,183673,0.0,0,0.0,0.0,5.02912987673242,-0.4919166757966578,0.8350000000000001,0.16499999999999992,2.5806451612903225,Low,0.0,0.0,1,0,-0.49777076597797787,0.06587615283267456,0.041299999999999996,0.6931471805599453,0,0,0,0.999315537303217,0.0,0.0,10,0.413
POL-2020741,INS-10741,Custodian Bank,OCC,Southwest,2022,AWS,FIS,21679642,0.0,0,0.0,0.0,8.966738978759576,1.677576115852192,0.755,0.245,9.6,Moderate,0.8343759185990343,0.0,1,0,0.14350148048539668,0.003189996172004594,0.01948,0.6931471805599453,0,0,0,0.999315537303217,0.0,0.0,25,0.487
POL-2020742,INS-10742,Insurance Carrier,State,Midwest,2024,AWS,Unknown,35299727,0.0,0,0.0,0.0,8.740576713935054,1.228367145305875,0.89325,0.10675000000000001,0.5882352941176471,Low,0.0,0.0,0,0,-0.0026705992998368178,0.015998720102391808,0.03709,0.0,0,0,1,0.999315537303217,0.0,0.0,100,3.709
POL-2020743,INS-10743,Regional Bank,FINRA,Southwest,2020,Azure,In-House,2527282,0.0,0,0.0,0.0,6.381477550657225,0.32882046987211516,0.8392499999999999,0.16075000000000006,22.058823529411764,Extreme,0.6931471805599453,0.0,1,0,0.052749338746972074,0.084774499830451,0.02904,0.0,0,0,0,0.999315537303217,0.0,0.0,50,1.452
POL-2020744,INS-10744,Broker-Dealer,FINRA,Southwest,2024,AWS,Unknown,599312,0.0,0,0.0,0.0,6.208388798608275,-0.30147470989363107,0.7012499999999999,0.29875000000000007,6.842105263157895,Low,1.5803755716766754,0.0,1,0,-0.36496359652158017,0.01008267795926598,0.0304,0.6931471805599453,0,0,1,0.999315537303217,0.0,0.0,5,0.152
POL-2020745,INS-10745,Insurance Carrier,NCUA,West,2023,Azure,Unknown,1172756,0.0,0,0.0,0.0,7.993316099905515,0.8267392908761754,0.75225,0.24775000000000003,3.75,Low,0.6931471805599453,0.0,0,0,-0.44370271473075207,0.00033782642478294656,0.025,0.0,0,0,1,0.999315537303217,0.0,0.0,1,0.025
POL-2020746,INS-10746,Fintech-Lending,SEC,Southwest,2020,On-Prem,Unknown,172199,0.0,0,0.0,0.0,5.216564864675778,-0.6474988709815653,0.67175,0.32825000000000004,13.823529411764707,Moderate,0.0,0.0,0,0,-0.35916894361338214,0.010911074740861974,0.0245,0.0,0,0,1,0.999315537303217,0.0,0.0,2,0.049
POL-2020747,INS-10747,Hedge Fund,NCUA,National,2024,Hybrid,Unknown,576041,1.0,1,79670.0,38374.0,5.65704021210407,-0.50995244646641,0.33399999999999996,0.666,21.052631578947366,High,0.0,0.0,1,0,-0.2440992038952009,0.03505082369435682,0.0299,0.6931471805599453,0,1,1,0.999315537303217,0.13830612751522894,0.4816618551525041,10,0.299
POL-2020748,INS-10748,Fintech-Lending,CFPB,West,2021,GCP,Unknown,324053,0.0,0,0.0,0.0,5.029784112935016,-0.721620007645503,0.8809999999999999,0.1190000000000001,18.684210526315788,High,0.0,0.0,0,0,0.21874013744881332,0.06583278472679394,0.0091,0.6931471805599453,0,0,1,0.999315537303217,0.0,0.0,10,0.091
POL-2020749,INS-10749,Broker-Dealer,FINRA,Southwest,2023,AWS,Unknown,571239,0.0,0,0.0,0.0,5.869296913133774,-0.37647462118852176,0.65325,0.34675,25.483870967741936,Extreme,0.0,0.0,1,0,-0.44214103745105315,0.028328611898016998,0.0388,0.0,0,0,1,0.999315537303217,0.0,0.0,10,0.388
POL-2020750,INS-10750,Asset Manager,CFPB,National,2023,On-Prem,Unknown,858399,1.0,1,389467.0,4074.0,7.282692448721343,0.3922189621690882,0.7085,0.2915,23.5,Extreme,0.0,0.0,1,0,-0.8932143374718601,0.0013756104271270375,0.0485,0.6931471805599453,0,0,1,0.999315537303217,0.4537132498989398,0.010460449794205927,2,0.097
POL-2020751,INS-10751,Insurance Carrier,NCUA,Southeast,2023,Hybrid,Unknown,2790424,0.0,0,0.0,0.0,7.236987081090713,0.5259875271825051,0.68625,0.31375,18.285714285714285,High,0.0,0.0,0,0,0.11227039522882565,0.010799913600691194,0.016933333333333335,0.0,0,1,1,0.999315537303217,0.0,0.0,15,0.254
POL-2020752,INS-10752,Regional Bank,FDIC,Southwest,2023,On-Prem,FIS,731067,0.0,0,0.0,0.0,7.1493672345793895,0.6542283971928925,0.5235000000000001,0.4764999999999999,25.217391304347824,Extreme,3.211004313943947,0.5,1,0,-0.45930245496184685,0.0015719562996148707,0.029,0.0,0,0,0,0.999315537303217,0.0,0.0,2,0.058
POL-2020753,INS-10753,Community Bank,SEC,Midwest,2024,Azure,In-House,94260,0.0,0,0.0,0.0,4.517431271680085,-0.7875916500267102,0.69275,0.30725,3.888888888888889,Low,0.0,0.0,1,0,0.10232612310458815,0.05518763796909493,0.0094,0.0,0,0,0,0.999315537303217,0.0,0.0,5,0.047
POL-2020754,INS-10754,Asset Manager,FINRA,Southeast,2020,On-Prem,Unknown,842746,0.0,0,0.0,0.0,7.363025908625808,0.49801592034911035,0.7120000000000001,0.2879999999999999,2.8,Low,0.7797905781299385,0.0,2,0,-0.8820883917664751,0.0012693577050012694,0.048,0.6931471805599453,0,0,1,0.999315537303217,0.0,0.0,2,0.096
POL-2020755,INS-10755,National Bank,FDIC,Northeast,2020,On-Prem,Temenos,105728953,0.0,0,0.0,0.0,9.99811568161491,2.284460920084117,0.3845,0.6154999999999999,5.2,Low,1.7328679513998633,0.5,1,0,-0.38160758159125663,0.002274381368267831,0.04856,0.0,0,0,0,0.999315537303217,0.0,0.0,50,2.428
POL-2020756,INS-10756,Custodian Bank,OCC,West,2024,Hybrid,FIS,19406479,0.0,0,0.0,0.0,8.392060714658685,1.4186753004325698,0.716,0.28400000000000003,8.055555555555555,Moderate,1.1961141292874042,0.0,1,0,0.03183256082084829,0.011335555102133353,0.029980000000000003,0.0,0,1,0,0.999315537303217,0.0,0.0,50,1.499
POL-2020757,INS-10757,Fintech-Lending,CFPB,West,2022,On-Prem,Unknown,472559,0.0,0,0.0,0.0,5.765817865575654,-0.4966413719083042,0.8482500000000001,0.15174999999999994,1.2820512820512822,Low,1.2881229084633585,0.0,0,0,0.022219314025816422,0.01571338780641106,0.013000000000000001,0.0,0,0,1,0.999315537303217,0.0,0.0,5,0.065
POL-2020758,INS-10758,Broker-Dealer,FINRA,Northeast,2022,Azure,Unknown,1643113,0.0,0,0.0,0.0,6.153795959025435,-0.301454607476144,0.68975,0.31025,6.25,Low,0.0,0.0,0,0,0.3001547960172169,0.05324813631522897,0.01244,0.0,0,0,1,0.999315537303217,0.0,0.0,25,0.311
POL-2020759,INS-10759,Community Bank,State,Midwest,2021,Azure,In-House,142480,0.0,0,0.0,0.0,5.006627272698717,-0.4373885058900678,0.6172500000000001,0.3827499999999999,3.4375,Low,0.0,0.0,1,0,-0.35606283995727206,0.03369272237196765,0.03,0.0,0,0,0,0.999315537303217,0.0,0.0,5,0.15
POL-2020760,INS-10760,Investment Bank,FRB,West,2021,GCP,Other,87367726,0.0,0,0.0,0.0,8.636415191266876,1.4205187892961526,0.6112500000000001,0.38874999999999993,21.07142857142857,High,0.0,0.0,0,0,0.07985392630148014,0.04438841639885655,0.040788,0.0,0,0,0,0.999315537303217,0.0,0.0,250,10.197
POL-2020761,INS-10761,Fintech-Payments,CFPB,Southeast,2024,On-Prem,Unknown,1532103,0.0,0,0.0,0.0,7.0226898170742365,0.43199021341430993,0.7510000000000001,0.2489999999999999,3.7209302325581395,Low,0.0,0.0,1,0,-0.596383267193587,0.004461099214846539,0.040799999999999996,0.0,0,0,1,0.999315537303217,0.0,0.0,5,0.204
POL-2020762,INS-10762,Broker-Dealer,FINRA,National,2021,Hybrid,Unknown,5854520,0.0,0,0.0,0.0,6.189085141191105,-0.21199655201977796,0.47175,0.52825,12.258064516129032,Moderate,1.8508535992992152,0.0,1,0,0.7026398631061084,0.5139802631578948,0.0128,0.0,0,1,1,0.999315537303217,0.0,0.0,250,3.2
POL-2020763,INS-10763,Community Bank,FRB,National,2022,On-Prem,Temenos,56812,0.0,0,0.0,0.0,4.063885354737392,-1.081049106359054,0.5725,0.4275,41.66666666666667,Extreme,0.0,0.0,1,0,-0.4450704056003518,0.08741258741258741,0.034,0.0,0,0,0,0.999315537303217,0.0,0.0,5,0.17
POL-2020764,INS-10764,Broker-Dealer,FINRA,Midwest,2024,AWS,Unknown,2134231,1.0,1,1867204.0,423690.0,6.946687488983924,0.22404470107086108,0.6925,0.3075,16.842105263157894,High,0.7953863896925372,0.0,1,0,-0.5775382385050417,0.014441128333493789,0.047933333333333335,0.0,0,0,1,0.999315537303217,0.8748837403261409,0.22691146762753292,15,0.719
POL-2020765,INS-10765,Insurance Carrier,FDIC,West,2021,Hybrid,Unknown,4042115,0.0,0,0.0,0.0,8.142761525888247,0.8248684442906661,0.8725000000000002,0.12749999999999984,4.186046511627907,Low,0.6931471805599453,0.0,0,0,-0.3071086788535784,0.0014545877698260313,0.027800000000000002,0.0,0,1,1,0.999315537303217,0.0,0.0,5,0.139
POL-2020766,INS-10766,Broker-Dealer,FINRA,Midwest,2020,On-Prem,Unknown,1050708,0.0,0,0.0,0.0,6.511596730194272,0.07314880726200494,0.776,0.22399999999999998,7.959183673469389,Low,0.0,0.0,1,0,-0.6290569253015204,0.01488316713796696,0.0472,0.0,0,0,1,0.999315537303217,0.0,0.0,10,0.472
POL-2020767,INS-10767,Regional Bank,FDIC,Northeast,2022,AWS,Other,1226400,0.0,0,0.0,0.0,6.739218277158799,0.4117387346622976,0.8055,0.1945,25.58823529411765,Extreme,0.0,0.0,1,0,-0.6401828710069054,0.011849745230477545,0.0477,0.0,0,0,0,0.999315537303217,0.0,0.0,10,0.477
POL-2020768,INS-10768,Regional Bank,FDIC,West,2022,Hybrid,In-House,3059180,0.0,0,0.0,0.0,7.4308256291645645,0.8644628502020925,0.8310000000000001,0.16899999999999993,6.451612903225806,Low,0.0,0.0,1,0,-0.20815684108626098,0.008895741904874866,0.03133333333333333,0.0,0,1,0,0.999315537303217,0.0,0.0,15,0.47
POL-2020769,INS-10769,Community Bank,FINRA,Northeast,2024,Hybrid,Jack Henry,211925,0.0,0,0.0,0.0,4.732683506287051,-0.6394805524111059,0.77125,0.22875,1.8181818181818183,Low,0.0,0.0,1,0,-0.13695078857179743,0.13321492007104796,0.028133333333333333,0.0,0,1,0,0.999315537303217,0.0,0.0,15,0.422
POL-2020770,INS-10770,National Bank,OCC,Northeast,2020,On-Prem,FIS,101694648,0.0,0,0.0,0.0,8.956196229542185,1.6639071727914772,0.6617500000000001,0.33824999999999994,3.9534883720930236,Low,0.0,0.0,1,0,0.36111783373361184,0.03223809769433125,0.028148,0.0,0,0,0,0.999315537303217,0.0,0.0,250,7.037
POL-2020771,INS-10771,Asset Manager,State,West,2022,On-Prem,Unknown,653599,0.0,0,0.0,0.0,6.625657584824257,-0.002207010470618683,0.7505,0.24950000000000006,50.425531914893625,Extreme,0.0,0.0,1,0,-0.6586885631437429,0.006638343069569835,0.0436,0.0,0,0,1,0.999315537303217,0.0,0.0,5,0.218
POL-2020772,INS-10772,Insurance Carrier,FRB,West,2023,Azure,Unknown,5101878,0.0,0,0.0,0.0,7.585534982410961,0.6678481883068074,0.8145000000000001,0.1854999999999999,4.0,Low,0.7797905781299385,0.0,0,0,-0.3700721732751729,0.0127000254000508,0.04256,0.0,0,0,1,0.999315537303217,0.0,0.0,25,1.064
POL-2020773,INS-10773,Credit Union,NCUA,Southwest,2024,AWS,Temenos,274548,0.0,0,0.0,0.0,5.173320876373351,-0.6886340864768138,0.60075,0.39925,8.888888888888888,Moderate,0.0,0.0,1,0,0.06628315297990123,0.08547008547008547,0.019,0.0,0,0,0,0.999315537303217,0.0,0.0,15,0.285
POL-2020774,INS-10774,National Bank,FRB,West,2020,AWS,Jack Henry,189049316,0.0,0,0.0,0.0,10.873734131057583,2.657723879158617,0.7520000000000001,0.2479999999999999,3.043478260869565,Low,0.0,0.0,1,0,-0.09236856846876446,0.0004737459471034225,0.03008,0.0,0,0,0,0.999315537303217,0.0,0.0,25,0.752
POL-2020775,INS-10775,Community Bank,FRB,Southeast,2022,Hybrid,Other,158914,0.0,0,0.0,0.0,4.696837374513915,-0.7037248749459405,0.48300000000000004,0.5169999999999999,29.0,Extreme,0.0,0.0,1,0,0.06297689757342392,0.09208103130755065,0.0161,0.0,0,1,0,0.999315537303217,0.0,0.0,10,0.161
POL-2020776,INS-10776,Community Bank,NCUA,Northeast,2022,Hybrid,FIS,137818,0.0,0,0.0,0.0,4.169761201506855,-1.0037418645539848,0.7645,0.23550000000000004,18.63636363636364,High,0.0,0.0,1,0,0.16575337189616657,0.39246467817896385,0.01848,0.0,0,1,0,0.999315537303217,0.0,0.0,25,0.462
POL-2020777,INS-10777,Investment Bank,FRB,National,2024,Hybrid,Other,54321778,0.0,0,0.0,0.0,8.733013996750596,1.5781866155232158,0.78625,0.21375,11.11111111111111,Moderate,0.6931471805599453,0.0,1,0,0.45393821244916166,0.01612019215269046,0.01657,0.0,0,1,0,0.999315537303217,0.0,0.0,100,1.657
POL-2020778,INS-10778,Broker-Dealer,FINRA,West,2023,Hybrid,Unknown,1544522,0.0,0,0.0,0.0,7.783932098919717,0.7786307572853081,0.796,0.20399999999999996,12.1875,Moderate,0.0,0.0,1,0,-0.8820883917664751,0.0008330903486483109,0.048,0.0,0,1,1,0.999315537303217,0.0,0.0,2,0.096
POL-2020779,INS-10779,National Bank,FDIC,Northeast,2024,Azure,Other,147152025,0.0,0,0.0,0.0,9.88280003383901,2.211328791640364,0.7187500000000001,0.2812499999999999,32.5,Extreme,0.0,0.0,1,0,0.2505559249547246,0.005104775517496618,0.02571,0.6931471805599453,0,0,0,0.999315537303217,0.0,0.0,100,2.571
POL-2020780,INS-10780,Fintech-Payments,SEC,Northeast,2022,Azure,Unknown,404179,0.0,0,0.0,0.0,6.109025335847127,-0.20320117748234715,0.5245,0.47550000000000003,21.666666666666668,High,1.2881229084633585,0.0,1,0,-0.7040732604803158,0.0044553352639786145,0.04,0.0,0,0,1,0.999315537303217,0.0,0.0,2,0.08
POL-2020781,INS-10781,Insurance Carrier,OCC,Northeast,2024,Hybrid,Unknown,12283854,0.0,0,0.0,0.0,8.28217946753154,0.8962439040137339,0.8405000000000001,0.15949999999999986,13.75,Moderate,0.0,0.0,0,0,-0.3380294496436644,0.0063262310845690565,0.041120000000000004,1.0986122886681098,1,1,1,0.999315537303217,0.0,0.0,25,1.028
POL-2020782,INS-10782,Fintech-Payments,CFPB,Northeast,2021,Hybrid,Unknown,2318306,0.0,0,0.0,0.0,6.032366538428407,-0.36700371492467637,0.9090000000000001,0.09099999999999986,5.75,Low,1.2881229084633585,0.0,1,0,0.05452949005983376,0.12027904738994467,0.02896,0.0,0,1,1,0.999315537303217,0.0,0.0,50,1.448
POL-2020783,INS-10783,Regional Bank,OCC,West,2020,On-Prem,Jack Henry,209406,0.0,0,0.0,0.0,5.810841546949609,-0.2210455397706943,0.8190000000000001,0.18099999999999994,10.588235294117647,Moderate,0.0,0.0,1,0,-0.5483100206049264,0.00600781015319916,0.033,0.0,0,0,0,0.999315537303217,0.0,0.0,2,0.066
POL-2020784,INS-10784,Regional Bank,FDIC,Southeast,2021,On-Prem,Jack Henry,318885,0.0,0,0.0,0.0,6.2361738763367525,0.020764143873021057,0.70525,0.29474999999999996,20.76923076923077,High,0.0,0.0,1,0,-0.23678354085414757,0.003922337713277113,0.019,0.6931471805599453,0,0,0,0.999315537303217,0.0,0.0,2,0.038
POL-2020785,INS-10785,Credit Union,NCUA,Southwest,2021,GCP,FIS,37466,0.0,0,0.0,0.0,4.8496837630384935,-1.1335674048115003,0.6825000000000001,0.3174999999999999,36.5,Extreme,0.0,0.0,1,0,-0.6439697374276814,0.007892659826361484,0.034,0.0,0,0,0,0.999315537303217,0.0,0.0,1,0.034
POL-2020786,INS-10786,Community Bank,FINRA,Southwest,2020,Hybrid,Finastra,26612,0.0,0,0.0,0.0,3.8979240810486444,-1.175317106440261,0.7687499999999999,0.23125000000000007,19.677419354838708,High,0.0,0.0,1,0,-0.29241326938107226,0.041407867494824016,0.0215,0.0,0,1,0,0.999315537303217,0.0,0.0,2,0.043
POL-2020787,INS-10787,Regional Bank,OCC,Southwest,2023,Azure,In-House,439579,0.0,0,0.0,0.0,7.160535299424653,0.5526876430325175,0.5527500000000001,0.4472499999999999,15.555555555555555,High,2.211720156145035,0.3333333333333333,1,0,-0.5549621717846016,0.00077724234416291,0.03,0.6931471805599453,0,0,0,0.999315537303217,0.0,0.0,1,0.03
POL-2020788,INS-10788,Hedge Fund,FRB,Southwest,2024,On-Prem,Unknown,345940,1.0,1,151330.0,30595.0,6.299316826349146,-0.1277107610765922,0.6052500000000001,0.39474999999999993,4.0625,Low,0.7797905781299385,0.0,1,0,-0.7819548804180104,0.0036818851251840938,0.0435,0.0,0,0,1,0.999315537303217,0.4374457998496849,0.20217405669728408,2,0.087
POL-2020789,INS-10789,Community Bank,FINRA,West,2021,Hybrid,Temenos,408473,0.0,0,0.0,0.0,3.673765816303888,-1.2066776683495386,0.6717500000000001,0.32824999999999993,22.5,Extreme,0.0,0.0,1,0,0.5510599788159438,6.510416666666667,0.019611999999999997,0.6931471805599453,0,1,0,0.999315537303217,0.0,0.0,250,4.903
POL-2020790,INS-10790,Asset Manager,OCC,Southwest,2024,GCP,Unknown,12029507,0.0,0,0.0,0.0,6.883769916231626,0.2581194512891625,0.7657499999999999,0.23425000000000007,19.761904761904766,High,0.0,0.0,2,0,-0.06549542839366895,0.2563313852148057,0.04732,0.0,0,0,1,0.999315537303217,0.0,0.0,250,11.83
POL-2020791,INS-10791,National Bank,OCC,Southeast,2022,Hybrid,In-House,100797240,0.0,0,0.0,0.0,9.66265725886158,1.9978347593914467,0.66975,0.33025000000000004,11.578947368421051,Moderate,0.0,0.0,1,0,0.08900719331253515,0.006361930209625601,0.03297,1.0986122886681098,1,1,0,0.999315537303217,0.0,0.0,100,3.297
POL-2020792,INS-10792,National Bank,FRB,Southeast,2020,Hybrid,Finastra,84457810,0.0,0,0.0,0.0,9.296508893863225,1.775395260697535,0.77175,0.22824999999999995,4.4,Low,1.3009400518311534,0.0,1,0,-3.7233054461793813e-07,0.00917523786804173,0.03697,0.0,0,1,0,0.999315537303217,0.0,0.0,100,3.697
POL-2020793,INS-10793,Insurance Carrier,SEC,Southeast,2022,GCP,Unknown,76122608,0.0,0,0.0,0.0,8.908735154150579,1.2880474178813304,0.7465,0.25349999999999995,13.666666666666666,Moderate,0.7875884839112379,0.0,0,0,-0.040217279751034285,0.033805254688788824,0.046183999999999996,0.0,0,0,1,0.999315537303217,0.0,0.0,250,11.546
POL-2020794,INS-10794,Hedge Fund,OCC,Northeast,2020,AWS,Unknown,406528,0.0,0,0.0,0.0,5.0682750735426705,-0.7151448320469947,0.8175,0.1825,2.3529411764705883,Low,0.0,0.0,1,0,-0.13250041028964332,0.09499683343888536,0.02793333333333333,0.0,0,0,1,0.999315537303217,0.0,0.0,15,0.419
POL-2020795,INS-10795,Credit Union,NCUA,National,2023,AWS,In-House,20263,0.0,0,0.0,0.0,4.186619838331271,-1.131601053139873,0.7217500000000001,0.2782499999999999,34.1025641025641,Extreme,0.0,0.0,1,0,-0.44370271473075207,0.0154320987654321,0.025,0.0,0,0,0,0.999315537303217,0.0,0.0,1,0.025
POL-2020796,INS-10796,Fintech-Payments,CFPB,West,2023,GCP,Unknown,892869,1.0,1,25590.0,14667.0,6.456926629122442,-0.08517107518567953,0.7230000000000001,0.2769999999999999,3.3333333333333335,Low,1.0986122886681098,0.0,1,0,-0.07568900818157112,0.00786039930828486,0.0174,0.6931471805599453,0,0,1,0.999315537303217,0.028660419389630504,0.5731535756154748,5,0.087
POL-2020797,INS-10797,Fintech-Payments,State,Southwest,2020,AWS,Unknown,305648,0.0,0,0.0,0.0,5.37805233456689,-0.6612429298284542,0.7800000000000001,0.21999999999999986,33.46153846153846,Extreme,0.0,0.0,1,0,0.062272718565202306,0.02319109461966605,0.0112,0.0,0,0,1,0.999315537303217,0.0,0.0,5,0.056
POL-2020798,INS-10798,Community Bank,SEC,National,2022,Azure,Fiserv,153820,0.0,0,0.0,0.0,4.231203744939298,-0.963354598749925,0.47,0.53,15.405405405405405,High,1.7328679513998633,0.5,1,0,-0.4831117816418841,0.36873156342182895,0.04764,0.0,0,0,0,0.999315537303217,0.0,0.0,25,1.191
POL-2020799,INS-10799,Regional Bank,OCC,Southeast,2023,On-Prem,Other,456863,0.0,0,0.0,0.0,5.800001332396744,-0.11493947619489982,0.8175,0.1825,11.142857142857142,Moderate,1.0986122886681098,0.0,1,0,-0.35535866094905044,0.030367446097783177,0.0349,0.0,0,0,0,0.999315537303217,0.0,0.0,10,0.349
POL-2020800,INS-10800,Asset Manager,FRB,Southeast,2021,AWS,Unknown,2515648,0.0,0,0.0,0.0,7.173115052429426,0.3419100551404634,0.60625,0.39375000000000004,34.64285714285714,Extreme,0.0,0.0,2,0,-0.5686374819407336,0.011512779184895234,0.04753333333333333,0.0,0,0,1,0.999315537303217,0.0,0.0,15,0.713
POL-2020801,INS-10801,Fintech-Lending,SEC,Northeast,2024,Hybrid,Unknown,106748,1.0,1,70279.0,28776.0,4.258445572902527,-1.343315557139982,0.4815,0.5185,21.11111111111111,High,0.0,0.0,0,0,-0.6853908328366668,0.07173601147776183,0.0448,0.0,0,1,1,0.999315537303217,0.6583636227376626,0.4094537486304586,5,0.224
POL-2020802,INS-10802,Fintech-Lending,SEC,Northeast,2020,GCP,Unknown,264270,0.0,0,0.0,0.0,4.4355674016019115,-1.0250353320518142,0.7622500000000001,0.2377499999999999,5.777777777777778,Low,0.0,0.0,0,0,0.014362073021438049,0.17985611510791366,0.021333333333333333,0.0,0,0,1,0.999315537303217,0.0,0.0,15,0.32
POL-2020803,INS-10803,Community Bank,OCC,National,2024,AWS,Fiserv,88897,0.0,0,0.0,0.0,4.613138355637268,-0.6980811089733588,0.8690000000000001,0.1309999999999999,27.25,Extreme,0.0,0.0,1,0,-0.5696809975006634,0.050100200400801605,0.0396,0.0,0,0,0,0.999315537303217,0.0,0.0,5,0.198
POL-2020804,INS-10804,Asset Manager,OCC,Southeast,2020,On-Prem,Unknown,611988,0.0,0,0.0,0.0,6.415424237852311,-0.11289296811235923,0.44250000000000006,0.5574999999999999,6.097560975609756,Low,0.0,0.0,1,0,-0.5429787278077395,0.008194034742707308,0.038400000000000004,0.0,0,0,1,0.999315537303217,0.0,0.0,5,0.192
POL-2020805,INS-10805,Community Bank,FDIC,Northeast,2022,On-Prem,Temenos,94044,0.0,0,0.0,0.0,4.351567427189173,-0.8876566993308538,0.8765000000000002,0.12349999999999983,21.627906976744185,High,0.0,0.0,1,0,0.29884694652758503,0.13054830287206268,0.0055,0.0,0,0,0,0.999315537303217,0.0,0.0,10,0.055
POL-2020806,INS-10806,Broker-Dealer,SEC,Northeast,2022,GCP,Unknown,440271,0.0,0,0.0,0.0,6.469405343538196,-0.059617232141711135,0.862,0.138,3.235294117647059,Low,0.6931471805599453,0.0,0,0,-0.8042067718287804,0.0031051079024996117,0.0445,0.0,0,0,1,0.999315537303217,0.0,0.0,2,0.089
POL-2020807,INS-10807,Regional Bank,NCUA,West,2024,AWS,FIS,581673,0.0,0,0.0,0.0,5.43372200355424,-0.3346689172117682,0.5115000000000001,0.48849999999999993,37.43589743589744,Extreme,2.18196607332694,0.3333333333333333,1,0,-0.460859890231114,0.10964912280701754,0.046639999999999994,0.0,0,0,0,0.999315537303217,0.0,0.0,25,1.166
